"Cor","CorrType","EdgeBetweenness","interaction","name","Pvalue","selected","shared interaction","shared name"
"-0.1469","Negative","17.68024487052168","interacts with","89206af4589b68a36b3313e1be7c6448_fungi (interacts with) 10608cb99e86b1430b6507d8fcb500e6_bacteria","0.044","false","interacts with","89206af4589b68a36b3313e1be7c6448_fungi (interacts with) 10608cb99e86b1430b6507d8fcb500e6_bacteria"
"-0.1576","Negative","17.688073067705194","interacts with","9a06988e426d7ef4663c568dcd331ca0_fungi (interacts with) 10608cb99e86b1430b6507d8fcb500e6_bacteria","0.033","false","interacts with","9a06988e426d7ef4663c568dcd331ca0_fungi (interacts with) 10608cb99e86b1430b6507d8fcb500e6_bacteria"
"-0.1423","Negative","20.500618340911213","interacts with","c0a6013edcd750f053a34cc2e955055c_fungi (interacts with) 10608cb99e86b1430b6507d8fcb500e6_bacteria","0.041","false","interacts with","c0a6013edcd750f053a34cc2e955055c_fungi (interacts with) 10608cb99e86b1430b6507d8fcb500e6_bacteria"
"-0.1509","Negative","17.841084690297578","interacts with","25f16fb9e13dc11d9cdb2563441d93ea_fungi (interacts with) 10608cb99e86b1430b6507d8fcb500e6_bacteria","0.047","false","interacts with","25f16fb9e13dc11d9cdb2563441d93ea_fungi (interacts with) 10608cb99e86b1430b6507d8fcb500e6_bacteria"
"-0.1567","Negative","22.5745436355101","interacts with","5f279c746c8e0dc1b9305887f0cbae5a_fungi (interacts with) 10608cb99e86b1430b6507d8fcb500e6_bacteria","0.027","false","interacts with","5f279c746c8e0dc1b9305887f0cbae5a_fungi (interacts with) 10608cb99e86b1430b6507d8fcb500e6_bacteria"
"0.1596","Positive","21.610689048374233","interacts with","6296e399d6b6f58b22cb3ffc96a1bcfe_eukaryote (interacts with) 10608cb99e86b1430b6507d8fcb500e6_bacteria","0.029","false","interacts with","6296e399d6b6f58b22cb3ffc96a1bcfe_eukaryote (interacts with) 10608cb99e86b1430b6507d8fcb500e6_bacteria"
"-0.2123","Negative","17.80835912970161","interacts with","f3f92c383527fe95a92d58291e300654_bacteria (interacts with) 1e2dd0b096801694733a077125a20228_bacteria","0.006","false","interacts with","f3f92c383527fe95a92d58291e300654_bacteria (interacts with) 1e2dd0b096801694733a077125a20228_bacteria"
"-0.2052","Negative","15.779961159974652","interacts with","fb613c9c4a86c7589b321ffb051a485c_bacteria (interacts with) 1e2dd0b096801694733a077125a20228_bacteria","0.005","false","interacts with","fb613c9c4a86c7589b321ffb051a485c_bacteria (interacts with) 1e2dd0b096801694733a077125a20228_bacteria"
"0.1364","Positive","16.104116472681817","interacts with","ce8fe047f6c78ee3610cc355efd59beb_bacteria (interacts with) 1e2dd0b096801694733a077125a20228_bacteria","0.045","false","interacts with","ce8fe047f6c78ee3610cc355efd59beb_bacteria (interacts with) 1e2dd0b096801694733a077125a20228_bacteria"
"0.1946","Positive","9.016504134914177","interacts with","958e14f4806af8a06db61870561138f7_bacteria (interacts with) 1e2dd0b096801694733a077125a20228_bacteria","0.009","false","interacts with","958e14f4806af8a06db61870561138f7_bacteria (interacts with) 1e2dd0b096801694733a077125a20228_bacteria"
"0.1833","Positive","14.604706531445391","interacts with","54693a9cf3c76c547dc9b56b6e9b266f_bacteria (interacts with) 1e2dd0b096801694733a077125a20228_bacteria","0.012","false","interacts with","54693a9cf3c76c547dc9b56b6e9b266f_bacteria (interacts with) 1e2dd0b096801694733a077125a20228_bacteria"
"0.1538","Positive","9.744169245966885","interacts with","ed6fcc3e0305e5fa551e1c67f33c1226_bacteria (interacts with) 1e2dd0b096801694733a077125a20228_bacteria","0.028","false","interacts with","ed6fcc3e0305e5fa551e1c67f33c1226_bacteria (interacts with) 1e2dd0b096801694733a077125a20228_bacteria"
"0.1567","Positive","9.463005079829326","interacts with","cb7f33c9ab6b6cc48e850692a6e57201_bacteria (interacts with) 1e2dd0b096801694733a077125a20228_bacteria","0.02","false","interacts with","cb7f33c9ab6b6cc48e850692a6e57201_bacteria (interacts with) 1e2dd0b096801694733a077125a20228_bacteria"
"0.1516","Positive","26.99871438829248","interacts with","a4496dfdf6cfe898e6e51cec293e31ef_bacteria (interacts with) 1e2dd0b096801694733a077125a20228_bacteria","0.036","false","interacts with","a4496dfdf6cfe898e6e51cec293e31ef_bacteria (interacts with) 1e2dd0b096801694733a077125a20228_bacteria"
"0.2634","Positive","8.054691668092177","interacts with","6b9ca3313d241ab32629d7d007bfa458_bacteria (interacts with) 1e2dd0b096801694733a077125a20228_bacteria","0.001","false","interacts with","6b9ca3313d241ab32629d7d007bfa458_bacteria (interacts with) 1e2dd0b096801694733a077125a20228_bacteria"
"-0.1984","Negative","11.230840964749122","interacts with","12907f7fde00bb40c358a652d79ffcb6_fungi (interacts with) 1e2dd0b096801694733a077125a20228_bacteria","0.008","false","interacts with","12907f7fde00bb40c358a652d79ffcb6_fungi (interacts with) 1e2dd0b096801694733a077125a20228_bacteria"
"-0.1445","Negative","12.792066251614111","interacts with","89206af4589b68a36b3313e1be7c6448_fungi (interacts with) 1e2dd0b096801694733a077125a20228_bacteria","0.041","false","interacts with","89206af4589b68a36b3313e1be7c6448_fungi (interacts with) 1e2dd0b096801694733a077125a20228_bacteria"
"-0.1391","Negative","13.031541270913118","interacts with","9a06988e426d7ef4663c568dcd331ca0_fungi (interacts with) 1e2dd0b096801694733a077125a20228_bacteria","0.047","false","interacts with","9a06988e426d7ef4663c568dcd331ca0_fungi (interacts with) 1e2dd0b096801694733a077125a20228_bacteria"
"-0.1497","Negative","12.92926802835034","interacts with","6dec4a7642385d3256e7c0ab2c05366d_fungi (interacts with) 1e2dd0b096801694733a077125a20228_bacteria","0.038","false","interacts with","6dec4a7642385d3256e7c0ab2c05366d_fungi (interacts with) 1e2dd0b096801694733a077125a20228_bacteria"
"-0.168","Negative","10.17640048438353","interacts with","d4ced3fcf757696111ad371371ff4cce_fungi (interacts with) 1e2dd0b096801694733a077125a20228_bacteria","0.022","false","interacts with","d4ced3fcf757696111ad371371ff4cce_fungi (interacts with) 1e2dd0b096801694733a077125a20228_bacteria"
"-0.1626","Negative","13.020402817460846","interacts with","c0a6013edcd750f053a34cc2e955055c_fungi (interacts with) 1e2dd0b096801694733a077125a20228_bacteria","0.029","false","interacts with","c0a6013edcd750f053a34cc2e955055c_fungi (interacts with) 1e2dd0b096801694733a077125a20228_bacteria"
"-0.1622","Negative","11.871952526379014","interacts with","45072f0f90af585d84d9e8b285570885_fungi (interacts with) 1e2dd0b096801694733a077125a20228_bacteria","0.026","false","interacts with","45072f0f90af585d84d9e8b285570885_fungi (interacts with) 1e2dd0b096801694733a077125a20228_bacteria"
"-0.1394","Negative","12.843423399105038","interacts with","5f279c746c8e0dc1b9305887f0cbae5a_fungi (interacts with) 1e2dd0b096801694733a077125a20228_bacteria","0.038","false","interacts with","5f279c746c8e0dc1b9305887f0cbae5a_fungi (interacts with) 1e2dd0b096801694733a077125a20228_bacteria"
"0.1614","Positive","18.84016364190509","interacts with","6296e399d6b6f58b22cb3ffc96a1bcfe_eukaryote (interacts with) 1e2dd0b096801694733a077125a20228_bacteria","0.013","false","interacts with","6296e399d6b6f58b22cb3ffc96a1bcfe_eukaryote (interacts with) 1e2dd0b096801694733a077125a20228_bacteria"
"-0.1932","Negative","25.40044271170001","interacts with","12907f7fde00bb40c358a652d79ffcb6_fungi (interacts with) ad1bc6953fe661253a1301a0dffd0535_bacteria","0.022","false","interacts with","12907f7fde00bb40c358a652d79ffcb6_fungi (interacts with) ad1bc6953fe661253a1301a0dffd0535_bacteria"
"-0.1611","Negative","26.995097165709215","interacts with","eaa0ba9ff4398edf205048df9a36f578_fungi (interacts with) ad1bc6953fe661253a1301a0dffd0535_bacteria","0.028","false","interacts with","eaa0ba9ff4398edf205048df9a36f578_fungi (interacts with) ad1bc6953fe661253a1301a0dffd0535_bacteria"
"-0.1613","Negative","23.714161674849496","interacts with","89206af4589b68a36b3313e1be7c6448_fungi (interacts with) ad1bc6953fe661253a1301a0dffd0535_bacteria","0.033","false","interacts with","89206af4589b68a36b3313e1be7c6448_fungi (interacts with) ad1bc6953fe661253a1301a0dffd0535_bacteria"
"-0.1912","Negative","16.41494650673592","interacts with","5743cd46a67f26fc2a0a910a35f1b12f_fungi (interacts with) ad1bc6953fe661253a1301a0dffd0535_bacteria","0.014","false","interacts with","5743cd46a67f26fc2a0a910a35f1b12f_fungi (interacts with) ad1bc6953fe661253a1301a0dffd0535_bacteria"
"-0.1516","Negative","20.39321826013931","interacts with","c0a6013edcd750f053a34cc2e955055c_fungi (interacts with) ad1bc6953fe661253a1301a0dffd0535_bacteria","0.04","false","interacts with","c0a6013edcd750f053a34cc2e955055c_fungi (interacts with) ad1bc6953fe661253a1301a0dffd0535_bacteria"
"-0.167","Negative","20.556720549042343","interacts with","45072f0f90af585d84d9e8b285570885_fungi (interacts with) ad1bc6953fe661253a1301a0dffd0535_bacteria","0.036","false","interacts with","45072f0f90af585d84d9e8b285570885_fungi (interacts with) ad1bc6953fe661253a1301a0dffd0535_bacteria"
"-0.1489","Negative","27.954709205546205","interacts with","5f279c746c8e0dc1b9305887f0cbae5a_fungi (interacts with) ad1bc6953fe661253a1301a0dffd0535_bacteria","0.032","false","interacts with","5f279c746c8e0dc1b9305887f0cbae5a_fungi (interacts with) ad1bc6953fe661253a1301a0dffd0535_bacteria"
"0.3642","Positive","15.222679050118845","interacts with","30432de9f6dd4c74cc5042a8d0ece70f_bacteria (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria","0.001","false","interacts with","30432de9f6dd4c74cc5042a8d0ece70f_bacteria (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria"
"0.2441","Positive","11.768525609460992","interacts with","f3f92c383527fe95a92d58291e300654_bacteria (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria","0.003","false","interacts with","f3f92c383527fe95a92d58291e300654_bacteria (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria"
"0.3523","Positive","11.887379645444161","interacts with","20b02741232f1c067a84cab7b52256ee_bacteria (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria","0.001","false","interacts with","20b02741232f1c067a84cab7b52256ee_bacteria (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria"
"0.1653","Positive","22.697523361006347","interacts with","cfad561ce0a5f1aaddf0970d204a1e35_bacteria (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria","0.013","false","interacts with","cfad561ce0a5f1aaddf0970d204a1e35_bacteria (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria"
"0.1691","Positive","18.98368470993339","interacts with","44753606b01dd5d899e0c372598c574c_bacteria (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria","0.02","false","interacts with","44753606b01dd5d899e0c372598c574c_bacteria (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria"
"0.2419","Positive","13.758400091811094","interacts with","0fcb5a5bdacde5be7714f3ec7f1658cb_bacteria (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria","0.003","false","interacts with","0fcb5a5bdacde5be7714f3ec7f1658cb_bacteria (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria"
"-0.2202","Negative","18.318205315273367","interacts with","a4830ec2beeeeaef48f6d7f401df4241_fungi (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria","0.004","false","interacts with","a4830ec2beeeeaef48f6d7f401df4241_fungi (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria"
"0.3345","Positive","19.173931059144408","interacts with","eaa0ba9ff4398edf205048df9a36f578_fungi (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria","0.002","false","interacts with","eaa0ba9ff4398edf205048df9a36f578_fungi (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria"
"-0.2138","Negative","12.773431797886328","interacts with","d7a05ca6b0cf4959a1d5af8842fb78fa_fungi (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria","0.009","false","interacts with","d7a05ca6b0cf4959a1d5af8842fb78fa_fungi (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria"
"-0.144","Negative","19.369317462660632","interacts with","6dec4a7642385d3256e7c0ab2c05366d_fungi (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria","0.048","false","interacts with","6dec4a7642385d3256e7c0ab2c05366d_fungi (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria"
"0.4598","Positive","14.444404818444589","interacts with","84b78558c3c317566a13f29ab950da23_fungi (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria","0.001","false","interacts with","84b78558c3c317566a13f29ab950da23_fungi (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria"
"-0.1479","Negative","18.113110672859214","interacts with","45072f0f90af585d84d9e8b285570885_fungi (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria","0.035","false","interacts with","45072f0f90af585d84d9e8b285570885_fungi (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria"
"0.158","Positive","17.397567126294422","interacts with","6f919188220b0c82be4439bb63dd189e_fungi (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria","0.022","false","interacts with","6f919188220b0c82be4439bb63dd189e_fungi (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria"
"-0.1895","Negative","16.24472520223236","interacts with","cc72eaa86c2be573136acdf59cda9fc3_oomycete (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria","0.01","false","interacts with","cc72eaa86c2be573136acdf59cda9fc3_oomycete (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria"
"0.191","Positive","15.212021657226014","interacts with","394dace7cd674dc9355c4f64bfada83f_eukaryote (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria","0.011","false","interacts with","394dace7cd674dc9355c4f64bfada83f_eukaryote (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria"
"0.2258","Positive","17.076903070433623","interacts with","487c6b41204a1730dbfcf55f8b8e3dc1_eukaryote (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria","0.001","false","interacts with","487c6b41204a1730dbfcf55f8b8e3dc1_eukaryote (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria"
"-0.1281","Negative","21.385520353604544","interacts with","3f795849e5ab98c40f875a580004f9f7_eukaryote (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria","0.049","false","interacts with","3f795849e5ab98c40f875a580004f9f7_eukaryote (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria"
"0.1315","Positive","27.374206368991157","interacts with","6296e399d6b6f58b22cb3ffc96a1bcfe_eukaryote (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria","0.039","false","interacts with","6296e399d6b6f58b22cb3ffc96a1bcfe_eukaryote (interacts with) 30915dab539abea2a31d47ae7d90792e_bacteria"
"0.2199","Positive","22.97665916210569","interacts with","f3f92c383527fe95a92d58291e300654_bacteria (interacts with) 30432de9f6dd4c74cc5042a8d0ece70f_bacteria","0.005","false","interacts with","f3f92c383527fe95a92d58291e300654_bacteria (interacts with) 30432de9f6dd4c74cc5042a8d0ece70f_bacteria"
"0.1726","Positive","17.515396148944536","interacts with","20b02741232f1c067a84cab7b52256ee_bacteria (interacts with) 30432de9f6dd4c74cc5042a8d0ece70f_bacteria","0.018","false","interacts with","20b02741232f1c067a84cab7b52256ee_bacteria (interacts with) 30432de9f6dd4c74cc5042a8d0ece70f_bacteria"
"-0.1388","Negative","17.45273675576955","interacts with","ce8fe047f6c78ee3610cc355efd59beb_bacteria (interacts with) 30432de9f6dd4c74cc5042a8d0ece70f_bacteria","0.049","false","interacts with","ce8fe047f6c78ee3610cc355efd59beb_bacteria (interacts with) 30432de9f6dd4c74cc5042a8d0ece70f_bacteria"
"0.2012","Positive","14.895119459346828","interacts with","44753606b01dd5d899e0c372598c574c_bacteria (interacts with) 30432de9f6dd4c74cc5042a8d0ece70f_bacteria","0.005","false","interacts with","44753606b01dd5d899e0c372598c574c_bacteria (interacts with) 30432de9f6dd4c74cc5042a8d0ece70f_bacteria"
"0.384","Positive","9.534129120324314","interacts with","0fcb5a5bdacde5be7714f3ec7f1658cb_bacteria (interacts with) 30432de9f6dd4c74cc5042a8d0ece70f_bacteria","0.001","false","interacts with","0fcb5a5bdacde5be7714f3ec7f1658cb_bacteria (interacts with) 30432de9f6dd4c74cc5042a8d0ece70f_bacteria"
"0.2363","Positive","23.59515476198071","interacts with","eaa0ba9ff4398edf205048df9a36f578_fungi (interacts with) 30432de9f6dd4c74cc5042a8d0ece70f_bacteria","0.006","false","interacts with","eaa0ba9ff4398edf205048df9a36f578_fungi (interacts with) 30432de9f6dd4c74cc5042a8d0ece70f_bacteria"
"0.1442","Positive","20.651977220623863","interacts with","d4ced3fcf757696111ad371371ff4cce_fungi (interacts with) 30432de9f6dd4c74cc5042a8d0ece70f_bacteria","0.033","false","interacts with","d4ced3fcf757696111ad371371ff4cce_fungi (interacts with) 30432de9f6dd4c74cc5042a8d0ece70f_bacteria"
"0.2079","Positive","23.159496466949616","interacts with","25f16fb9e13dc11d9cdb2563441d93ea_fungi (interacts with) 30432de9f6dd4c74cc5042a8d0ece70f_bacteria","0.013","false","interacts with","25f16fb9e13dc11d9cdb2563441d93ea_fungi (interacts with) 30432de9f6dd4c74cc5042a8d0ece70f_bacteria"
"0.1592","Positive","25.93535135858702","interacts with","84b78558c3c317566a13f29ab950da23_fungi (interacts with) 30432de9f6dd4c74cc5042a8d0ece70f_bacteria","0.025","false","interacts with","84b78558c3c317566a13f29ab950da23_fungi (interacts with) 30432de9f6dd4c74cc5042a8d0ece70f_bacteria"
"0.1358","Positive","22.3273655645408","interacts with","8da1ea508fd29598a72e6a69c9fb5bad_fungi (interacts with) 30432de9f6dd4c74cc5042a8d0ece70f_bacteria","0.049","false","interacts with","8da1ea508fd29598a72e6a69c9fb5bad_fungi (interacts with) 30432de9f6dd4c74cc5042a8d0ece70f_bacteria"
"0.2008","Positive","23.643764916617084","interacts with","5a7fabdfc2b1915ca336712e300eb727_eukaryote (interacts with) 30432de9f6dd4c74cc5042a8d0ece70f_bacteria","0.006","false","interacts with","5a7fabdfc2b1915ca336712e300eb727_eukaryote (interacts with) 30432de9f6dd4c74cc5042a8d0ece70f_bacteria"
"-0.1751","Negative","24.48705750798221","interacts with","2a50651b2cbc9fc60afae81923de86d5_eukaryote (interacts with) 30432de9f6dd4c74cc5042a8d0ece70f_bacteria","0.014","false","interacts with","2a50651b2cbc9fc60afae81923de86d5_eukaryote (interacts with) 30432de9f6dd4c74cc5042a8d0ece70f_bacteria"
"0.1705","Positive","31.73629434587512","interacts with","487c6b41204a1730dbfcf55f8b8e3dc1_eukaryote (interacts with) 30432de9f6dd4c74cc5042a8d0ece70f_bacteria","0.033","false","interacts with","487c6b41204a1730dbfcf55f8b8e3dc1_eukaryote (interacts with) 30432de9f6dd4c74cc5042a8d0ece70f_bacteria"
"0.1887","Positive","16.987191773727197","interacts with","20b02741232f1c067a84cab7b52256ee_bacteria (interacts with) f3f92c383527fe95a92d58291e300654_bacteria","0.017","false","interacts with","20b02741232f1c067a84cab7b52256ee_bacteria (interacts with) f3f92c383527fe95a92d58291e300654_bacteria"
"0.2885","Positive","16.1212951696526","interacts with","44753606b01dd5d899e0c372598c574c_bacteria (interacts with) f3f92c383527fe95a92d58291e300654_bacteria","0.001","false","interacts with","44753606b01dd5d899e0c372598c574c_bacteria (interacts with) f3f92c383527fe95a92d58291e300654_bacteria"
"-0.1591","Negative","16.86279324769017","interacts with","ed6fcc3e0305e5fa551e1c67f33c1226_bacteria (interacts with) f3f92c383527fe95a92d58291e300654_bacteria","0.044","false","interacts with","ed6fcc3e0305e5fa551e1c67f33c1226_bacteria (interacts with) f3f92c383527fe95a92d58291e300654_bacteria"
"-0.1723","Negative","19.462697370824042","interacts with","cb7f33c9ab6b6cc48e850692a6e57201_bacteria (interacts with) f3f92c383527fe95a92d58291e300654_bacteria","0.019","false","interacts with","cb7f33c9ab6b6cc48e850692a6e57201_bacteria (interacts with) f3f92c383527fe95a92d58291e300654_bacteria"
"0.2274","Positive","15.965285302981147","interacts with","0fcb5a5bdacde5be7714f3ec7f1658cb_bacteria (interacts with) f3f92c383527fe95a92d58291e300654_bacteria","0.002","false","interacts with","0fcb5a5bdacde5be7714f3ec7f1658cb_bacteria (interacts with) f3f92c383527fe95a92d58291e300654_bacteria"
"0.1736","Positive","31.025809331333015","interacts with","eaa0ba9ff4398edf205048df9a36f578_fungi (interacts with) f3f92c383527fe95a92d58291e300654_bacteria","0.023","false","interacts with","eaa0ba9ff4398edf205048df9a36f578_fungi (interacts with) f3f92c383527fe95a92d58291e300654_bacteria"
"-0.186","Negative","20.876377015606113","interacts with","d7a05ca6b0cf4959a1d5af8842fb78fa_fungi (interacts with) f3f92c383527fe95a92d58291e300654_bacteria","0.034","false","interacts with","d7a05ca6b0cf4959a1d5af8842fb78fa_fungi (interacts with) f3f92c383527fe95a92d58291e300654_bacteria"
"-0.1544","Negative","19.8534591177406","interacts with","007761694cceb108c141cce8750b23b5_fungi (interacts with) f3f92c383527fe95a92d58291e300654_bacteria","0.049","false","interacts with","007761694cceb108c141cce8750b23b5_fungi (interacts with) f3f92c383527fe95a92d58291e300654_bacteria"
"0.2036","Positive","15.92257728582038","interacts with","84b78558c3c317566a13f29ab950da23_fungi (interacts with) f3f92c383527fe95a92d58291e300654_bacteria","0.007","false","interacts with","84b78558c3c317566a13f29ab950da23_fungi (interacts with) f3f92c383527fe95a92d58291e300654_bacteria"
"0.183","Positive","26.528861565241026","interacts with","99318de41dd49424cad9bf4501ab86ce_eukaryote (interacts with) f3f92c383527fe95a92d58291e300654_bacteria","0.029","false","interacts with","99318de41dd49424cad9bf4501ab86ce_eukaryote (interacts with) f3f92c383527fe95a92d58291e300654_bacteria"
"0.2201","Positive","17.42542152605067","interacts with","3f795849e5ab98c40f875a580004f9f7_eukaryote (interacts with) f3f92c383527fe95a92d58291e300654_bacteria","0.003","false","interacts with","3f795849e5ab98c40f875a580004f9f7_eukaryote (interacts with) f3f92c383527fe95a92d58291e300654_bacteria"
"0.1656","Positive","21.094355072929734","interacts with","acc6f82c660def2e2f383dfb4f075933_eukaryote (interacts with) f3f92c383527fe95a92d58291e300654_bacteria","0.044","false","interacts with","acc6f82c660def2e2f383dfb4f075933_eukaryote (interacts with) f3f92c383527fe95a92d58291e300654_bacteria"
"0.3563","Positive","9.158893937705486","interacts with","44753606b01dd5d899e0c372598c574c_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.001","false","interacts with","44753606b01dd5d899e0c372598c574c_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"0.2039","Positive","12.607283720027013","interacts with","0fcb5a5bdacde5be7714f3ec7f1658cb_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.008","false","interacts with","0fcb5a5bdacde5be7714f3ec7f1658cb_bacteria (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"-0.1849","Negative","20.031434943098777","interacts with","d7a05ca6b0cf4959a1d5af8842fb78fa_fungi (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.027","false","interacts with","d7a05ca6b0cf4959a1d5af8842fb78fa_fungi (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"0.2403","Positive","21.18898436233088","interacts with","84b78558c3c317566a13f29ab950da23_fungi (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.004","false","interacts with","84b78558c3c317566a13f29ab950da23_fungi (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"0.1831","Positive","22.50949405887933","interacts with","4745af0659fd8962bab4c6f134456248_fungi (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.022","false","interacts with","4745af0659fd8962bab4c6f134456248_fungi (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"-0.1862","Negative","13.880436874953002","interacts with","2b58ac3373c047a1eebbf7a75e2e0552_fungi (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.019","false","interacts with","2b58ac3373c047a1eebbf7a75e2e0552_fungi (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"-0.187","Negative","17.391121962009574","interacts with","cc72eaa86c2be573136acdf59cda9fc3_oomycete (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria","0.038","false","interacts with","cc72eaa86c2be573136acdf59cda9fc3_oomycete (interacts with) 20b02741232f1c067a84cab7b52256ee_bacteria"
"0.1618","Positive","22.288763345090423","interacts with","9de1b23e9381d3596dec0fd5a5bfc900_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.028","false","interacts with","9de1b23e9381d3596dec0fd5a5bfc900_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"-0.187","Negative","15.92406330646172","interacts with","cb7f33c9ab6b6cc48e850692a6e57201_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.007","false","interacts with","cb7f33c9ab6b6cc48e850692a6e57201_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"0.1978","Positive","25.968322488299805","interacts with","87175665ea2f0ba525a6c4bce5e2d7f2_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.016","false","interacts with","87175665ea2f0ba525a6c4bce5e2d7f2_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"-0.1598","Negative","18.03180028406235","interacts with","6b9ca3313d241ab32629d7d007bfa458_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.03","false","interacts with","6b9ca3313d241ab32629d7d007bfa458_bacteria (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"0.1801","Positive","22.857094431289543","interacts with","a4830ec2beeeeaef48f6d7f401df4241_fungi (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.026","false","interacts with","a4830ec2beeeeaef48f6d7f401df4241_fungi (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"0.1874","Positive","18.236900185052153","interacts with","d4ced3fcf757696111ad371371ff4cce_fungi (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.026","false","interacts with","d4ced3fcf757696111ad371371ff4cce_fungi (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"-0.1766","Negative","21.204390118298566","interacts with","55d3ffaf20a40a432de7989e6d6d5a00_fungi (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.023","false","interacts with","55d3ffaf20a40a432de7989e6d6d5a00_fungi (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"0.1721","Positive","37.70837717095609","interacts with","0f9788d4711e28f5164af206bb783e13_oomycete (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.026","false","interacts with","0f9788d4711e28f5164af206bb783e13_oomycete (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"-0.1619","Negative","18.123370609941627","interacts with","2a50651b2cbc9fc60afae81923de86d5_eukaryote (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.038","false","interacts with","2a50651b2cbc9fc60afae81923de86d5_eukaryote (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
"-0.2097","Negative","17.769064687161375","interacts with","2a260e6160f0ac4a2e115072d5b0cd0f_eukaryote (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria","0.002","false","interacts with","2a260e6160f0ac4a2e115072d5b0cd0f_eukaryote (interacts with) fb613c9c4a86c7589b321ffb051a485c_bacteria"
