"Cor","CorrType","EdgeBetweenness","interaction","name","Pvalue","selected","shared interaction","shared name"
"0.2641","Positive","10.515970538200278","interacts with","d4ced3fcf757696111ad371371ff4cce_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.002","false","interacts with","d4ced3fcf757696111ad371371ff4cce_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"0.1685","Positive","14.171790978863667","interacts with","55d3ffaf20a40a432de7989e6d6d5a00_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.032","false","interacts with","55d3ffaf20a40a432de7989e6d6d5a00_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"0.3486","Positive","7.523177044965776","interacts with","25f16fb9e13dc11d9cdb2563441d93ea_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.001","false","interacts with","25f16fb9e13dc11d9cdb2563441d93ea_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"0.1644","Positive","13.536407290975886","interacts with","feaca0edcf1a23c916e8a5a15e251c00_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.034","false","interacts with","feaca0edcf1a23c916e8a5a15e251c00_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"0.1753","Positive","10.239041780827188","interacts with","45072f0f90af585d84d9e8b285570885_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.026","false","interacts with","45072f0f90af585d84d9e8b285570885_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"-0.189","Negative","9.43012050597744","interacts with","1bea8020d2c9d588ad86b87a8f8065e8_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.009","false","interacts with","1bea8020d2c9d588ad86b87a8f8065e8_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"0.1669","Positive","12.533197867412893","interacts with","c99c3c0cde268c3acc40ddb4ca470d52_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.018","false","interacts with","c99c3c0cde268c3acc40ddb4ca470d52_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"-0.202","Negative","11.75345594990666","interacts with","e13eae7ac33ca345b3e22b971ecb92b4_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.007","false","interacts with","e13eae7ac33ca345b3e22b971ecb92b4_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"0.2612","Positive","9.861570188286624","interacts with","573058e00737be3571135b4901715a5b_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.001","false","interacts with","573058e00737be3571135b4901715a5b_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"0.3367","Positive","9.400941815875694","interacts with","01355d320b33ddf29a77579fe487ee60_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.001","false","interacts with","01355d320b33ddf29a77579fe487ee60_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"0.1986","Positive","9.932338158254623","interacts with","3594bd84689e1249077661feb03ed8ba_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.007","false","interacts with","3594bd84689e1249077661feb03ed8ba_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"0.3122","Positive","7.226582226681317","interacts with","b5b89cca5a0cb0c01db814cb6f693f9f_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.001","false","interacts with","b5b89cca5a0cb0c01db814cb6f693f9f_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"-0.1753","Negative","14.802183491577876","interacts with","6f49fb552852eb64367161f6c567bdab_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.013","false","interacts with","6f49fb552852eb64367161f6c567bdab_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"0.2539","Positive","10.852984223978492","interacts with","5f279c746c8e0dc1b9305887f0cbae5a_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.002","false","interacts with","5f279c746c8e0dc1b9305887f0cbae5a_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"0.2351","Positive","8.034271344794963","interacts with","12d11cd730ac7a521601a8c9ef2e3f4c_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.001","false","interacts with","12d11cd730ac7a521601a8c9ef2e3f4c_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"0.2318","Positive","12.126445262221543","interacts with","f399f80a36b7b63e3071e1397d106116_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.001","false","interacts with","f399f80a36b7b63e3071e1397d106116_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"0.1431","Positive","12.15423707708184","interacts with","893838c627554dd7258f3ac3e024dfe2_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.046","false","interacts with","893838c627554dd7258f3ac3e024dfe2_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"0.1287","Positive","13.256428499981912","interacts with","bc4dcedbb783ae6fa7d42e19730bbd6a_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.042","false","interacts with","bc4dcedbb783ae6fa7d42e19730bbd6a_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"0.1355","Positive","17.048696516829043","interacts with","ff21cdb7dbfc34641ccd2c104ef231e4_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.028","false","interacts with","ff21cdb7dbfc34641ccd2c104ef231e4_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"0.1792","Positive","10.01882910695668","interacts with","b3975232eebf205eac1abdada382d56b_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.016","false","interacts with","b3975232eebf205eac1abdada382d56b_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"0.1775","Positive","19.980486990589252","interacts with","45b5a9d374f7fdde8ee02d381737f261_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.009","false","interacts with","45b5a9d374f7fdde8ee02d381737f261_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"-0.1386","Negative","17.86439032916465","interacts with","57d42f67fbd8adfd9984217832ff9085_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.028","false","interacts with","57d42f67fbd8adfd9984217832ff9085_fungi (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"-0.2342","Negative","15.80466230170528","interacts with","39d163834966cd25a456abec8a6fb0a4_oomycete (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.002","false","interacts with","39d163834966cd25a456abec8a6fb0a4_oomycete (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"0.1713","Positive","10.28367586564671","interacts with","cc72eaa86c2be573136acdf59cda9fc3_oomycete (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.032","false","interacts with","cc72eaa86c2be573136acdf59cda9fc3_oomycete (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"-0.2397","Negative","13.128029469846888","interacts with","9a72d97ba542c0d4c87ab583eb06188b_oomycete (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.003","false","interacts with","9a72d97ba542c0d4c87ab583eb06188b_oomycete (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"-0.1569","Negative","33.52683014145125","interacts with","394dace7cd674dc9355c4f64bfada83f_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.048","false","interacts with","394dace7cd674dc9355c4f64bfada83f_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"-0.2158","Negative","11.01832245572592","interacts with","e0f36c1501288265da47b71dfc9707dd_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.011","false","interacts with","e0f36c1501288265da47b71dfc9707dd_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"-0.1792","Negative","12.822299513490279","interacts with","2a260e6160f0ac4a2e115072d5b0cd0f_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.026","false","interacts with","2a260e6160f0ac4a2e115072d5b0cd0f_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"0.1742","Positive","23.445740995350175","interacts with","0b01e4d6558506012d0e1eaf493a5ded_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.035","false","interacts with","0b01e4d6558506012d0e1eaf493a5ded_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"-0.1783","Negative","13.866043885818458","interacts with","fa5d2b7bc448a32fa9ec8262e24231be_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.021","false","interacts with","fa5d2b7bc448a32fa9ec8262e24231be_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"-0.1632","Negative","9.660807294568677","interacts with","416ebed6f40ce92fda977416ca373220_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.027","false","interacts with","416ebed6f40ce92fda977416ca373220_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"0.2532","Positive","11.697279851569174","interacts with","5c71206f2fadd330c5295bb2b8e24c9d_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.001","false","interacts with","5c71206f2fadd330c5295bb2b8e24c9d_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"0.228","Positive","18.275470010329105","interacts with","5c343c81c74e215e2ed7a0d3d2e29e21_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.002","false","interacts with","5c343c81c74e215e2ed7a0d3d2e29e21_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"-0.2161","Negative","8.408169269048614","interacts with","6a93161d8c0b6e9c9d636325ba9ebcae_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.004","false","interacts with","6a93161d8c0b6e9c9d636325ba9ebcae_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"-0.1798","Negative","10.898775121769784","interacts with","18f83f1b38e7d46908c0805e2c1960e4_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.008","false","interacts with","18f83f1b38e7d46908c0805e2c1960e4_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"-0.2242","Negative","8.407034131369365","interacts with","2c401f46914cf5a8f8728ec0a8b78fe9_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.001","false","interacts with","2c401f46914cf5a8f8728ec0a8b78fe9_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"-0.1624","Negative","11.616240298034217","interacts with","20be67fe93cc9f6528d6aaddacc059f1_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.011","false","interacts with","20be67fe93cc9f6528d6aaddacc059f1_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"-0.1763","Negative","13.240202132608399","interacts with","c42c09f149cbb96ab465fe8b2be206c3_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.007","false","interacts with","c42c09f149cbb96ab465fe8b2be206c3_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"0.1399","Positive","16.523823358109723","interacts with","4f8eec0fd883c3c151fb5dce569f8dc0_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.03","false","interacts with","4f8eec0fd883c3c151fb5dce569f8dc0_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"-0.1664","Negative","16.035212941144753","interacts with","f02abee84a8b31c4281aa2fb6bd58349_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.009","false","interacts with","f02abee84a8b31c4281aa2fb6bd58349_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"0.1566","Positive","16.210788646398548","interacts with","6f5d3bfd51485fbd9a71c476a19b3241_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.025","false","interacts with","6f5d3bfd51485fbd9a71c476a19b3241_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"-0.1963","Negative","10.926871999309704","interacts with","737804271196e9ba022de8d2c10afec9_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.004","false","interacts with","737804271196e9ba022de8d2c10afec9_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"-0.2046","Negative","9.386845818349459","interacts with","38c850022d0700fa24b06d5dd3f8da40_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.004","false","interacts with","38c850022d0700fa24b06d5dd3f8da40_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"-0.2204","Negative","8.650216657481804","interacts with","d7463494a00186665833be74ccdd14a1_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.001","false","interacts with","d7463494a00186665833be74ccdd14a1_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"0.1416","Positive","20.328482083319532","interacts with","5cea4c9d87a8d0134d2b58e91c510d8c_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.044","false","interacts with","5cea4c9d87a8d0134d2b58e91c510d8c_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"-0.1579","Negative","12.791341493601692","interacts with","5c75a20582098b0c984ca0046fc10d75_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria","0.009","false","interacts with","5c75a20582098b0c984ca0046fc10d75_eukaryote (interacts with) d4143a84fa86f4939237b7d4e33cfc4d_bacteria"
"-0.1362","Negative","17.351513315173516","interacts with","98483eb0a3fb5c44728f605e0b475ac3_bacteria (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.044","false","interacts with","98483eb0a3fb5c44728f605e0b475ac3_bacteria (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"0.2149","Positive","10.583442099101259","interacts with","db38587cad3ac0e5373ae4ad85d4d1f6_bacteria (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.001","false","interacts with","db38587cad3ac0e5373ae4ad85d4d1f6_bacteria (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"0.2458","Positive","9.935734463198797","interacts with","79cdbdf95f8596a1e17750c68ea553e9_bacteria (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.001","false","interacts with","79cdbdf95f8596a1e17750c68ea553e9_bacteria (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"0.2321","Positive","14.992746684227113","interacts with","34dda3219113b5e264e609c30ab9b004_bacteria (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.001","false","interacts with","34dda3219113b5e264e609c30ab9b004_bacteria (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"-0.2428","Negative","8.385093209070487","interacts with","623e85cafaa7d77615b1f2c4a51a4e58_bacteria (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.001","false","interacts with","623e85cafaa7d77615b1f2c4a51a4e58_bacteria (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"0.2218","Positive","13.08129483765282","interacts with","374b88becf647abd98cc5b2b4ac528bd_bacteria (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.002","false","interacts with","374b88becf647abd98cc5b2b4ac528bd_bacteria (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"-0.2249","Negative","11.013864264874798","interacts with","eec64780e6b621c93e5dc66bc10bed22_bacteria (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.001","false","interacts with","eec64780e6b621c93e5dc66bc10bed22_bacteria (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"-0.1269","Negative","13.097187312044229","interacts with","db088fb981fe23ea98703dd147a9a18a_bacteria (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.035","false","interacts with","db088fb981fe23ea98703dd147a9a18a_bacteria (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"-0.1807","Negative","14.110973802930591","interacts with","e2b4a9650cb0b33c1220554634223c59_bacteria (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.008","false","interacts with","e2b4a9650cb0b33c1220554634223c59_bacteria (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"0.1431","Positive","12.53248733633656","interacts with","1ce72f2cc8eba8fb0a3b299aa0e53526_bacteria (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.018","false","interacts with","1ce72f2cc8eba8fb0a3b299aa0e53526_bacteria (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"-0.1273","Negative","10.885120953681612","interacts with","d54ca076b9cf97723c4a8be8304c05e1_bacteria (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.03","false","interacts with","d54ca076b9cf97723c4a8be8304c05e1_bacteria (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"0.1976","Positive","8.234042914452782","interacts with","a4830ec2beeeeaef48f6d7f401df4241_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.009","false","interacts with","a4830ec2beeeeaef48f6d7f401df4241_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"-0.1842","Negative","15.174452889307895","interacts with","eaa0ba9ff4398edf205048df9a36f578_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.006","false","interacts with","eaa0ba9ff4398edf205048df9a36f578_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"0.2615","Positive","9.685771692885492","interacts with","9561dff2fb67039404a8a5d6c669959c_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.001","false","interacts with","9561dff2fb67039404a8a5d6c669959c_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"0.2186","Positive","10.486123946299701","interacts with","16010d640ae1f9ef8b46d9778d31166d_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.004","false","interacts with","16010d640ae1f9ef8b46d9778d31166d_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"0.18","Positive","11.473559307758661","interacts with","d4ced3fcf757696111ad371371ff4cce_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.014","false","interacts with","d4ced3fcf757696111ad371371ff4cce_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"0.4024","Positive","8.005682727306638","interacts with","25f16fb9e13dc11d9cdb2563441d93ea_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.001","false","interacts with","25f16fb9e13dc11d9cdb2563441d93ea_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"-0.1444","Negative","12.213689130807222","interacts with","84b78558c3c317566a13f29ab950da23_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.046","false","interacts with","84b78558c3c317566a13f29ab950da23_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"-0.1735","Negative","10.031401755385138","interacts with","1bea8020d2c9d588ad86b87a8f8065e8_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.01","false","interacts with","1bea8020d2c9d588ad86b87a8f8065e8_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"-0.172","Negative","11.347057703394448","interacts with","e13eae7ac33ca345b3e22b971ecb92b4_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.014","false","interacts with","e13eae7ac33ca345b3e22b971ecb92b4_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"0.2464","Positive","12.69930658865386","interacts with","54a79d598f2020f796479614425e7ff7_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.001","false","interacts with","54a79d598f2020f796479614425e7ff7_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"0.1934","Positive","12.247273139140647","interacts with","01355d320b33ddf29a77579fe487ee60_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.006","false","interacts with","01355d320b33ddf29a77579fe487ee60_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"0.1402","Positive","14.366455412676178","interacts with","980fd6278b58656a704d9d0db1f6d1fd_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.025","false","interacts with","980fd6278b58656a704d9d0db1f6d1fd_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"-0.1659","Negative","21.94135324777545","interacts with","f7f2a2faaaee104be5ea5a7d5484aacf_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.012","false","interacts with","f7f2a2faaaee104be5ea5a7d5484aacf_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"-0.1882","Negative","14.927119741866697","interacts with","6f49fb552852eb64367161f6c567bdab_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.006","false","interacts with","6f49fb552852eb64367161f6c567bdab_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"0.1915","Positive","11.960362103988196","interacts with","5f279c746c8e0dc1b9305887f0cbae5a_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.006","false","interacts with","5f279c746c8e0dc1b9305887f0cbae5a_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"0.4008","Positive","8.242034783800838","interacts with","12d11cd730ac7a521601a8c9ef2e3f4c_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.001","false","interacts with","12d11cd730ac7a521601a8c9ef2e3f4c_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"-0.1311","Negative","14.294109842605224","interacts with","dcd80134a421ba1ee39910e372a24a74_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.032","false","interacts with","dcd80134a421ba1ee39910e372a24a74_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"0.1865","Positive","13.641309990867244","interacts with","f399f80a36b7b63e3071e1397d106116_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.001","false","interacts with","f399f80a36b7b63e3071e1397d106116_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"0.1529","Positive","14.459742174035979","interacts with","ff21cdb7dbfc34641ccd2c104ef231e4_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.018","false","interacts with","ff21cdb7dbfc34641ccd2c104ef231e4_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"0.2709","Positive","9.79221688999243","interacts with","b3975232eebf205eac1abdada382d56b_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.001","false","interacts with","b3975232eebf205eac1abdada382d56b_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"0.2025","Positive","13.21897578483634","interacts with","bb0bac95bc47602168f4048966f9be02_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.002","false","interacts with","bb0bac95bc47602168f4048966f9be02_fungi (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"-0.141","Negative","14.442214693618638","interacts with","37203e529004aed13359f59c9e7edad4_oomycete (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.031","false","interacts with","37203e529004aed13359f59c9e7edad4_oomycete (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"-0.213","Negative","14.22931785829475","interacts with","9a72d97ba542c0d4c87ab583eb06188b_oomycete (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.002","false","interacts with","9a72d97ba542c0d4c87ab583eb06188b_oomycete (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"-0.1627","Negative","15.09349430716136","interacts with","d61cd1d4bdad6e7320c6df304a2c2e5a_eukaryote (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.034","false","interacts with","d61cd1d4bdad6e7320c6df304a2c2e5a_eukaryote (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"-0.1763","Negative","8.823481710058223","interacts with","e0f36c1501288265da47b71dfc9707dd_eukaryote (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.02","false","interacts with","e0f36c1501288265da47b71dfc9707dd_eukaryote (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"-0.244","Negative","11.8250088580815","interacts with","bbe92aaf5408d1efb04e64943df37ed3_eukaryote (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.002","false","interacts with","bbe92aaf5408d1efb04e64943df37ed3_eukaryote (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"-0.1792","Negative","12.671198133629733","interacts with","8fa171c38fb20ee4b1672db8353a9f63_eukaryote (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.008","false","interacts with","8fa171c38fb20ee4b1672db8353a9f63_eukaryote (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"-0.1483","Negative","11.37030419638683","interacts with","7cf039e6626761ed4dc865aee7e775a5_eukaryote (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.035","false","interacts with","7cf039e6626761ed4dc865aee7e775a5_eukaryote (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"-0.1696","Negative","19.105997631686776","interacts with","487c6b41204a1730dbfcf55f8b8e3dc1_eukaryote (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.016","false","interacts with","487c6b41204a1730dbfcf55f8b8e3dc1_eukaryote (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
"0.1464","Positive","25.131217573761994","interacts with","3f795849e5ab98c40f875a580004f9f7_eukaryote (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria","0.044","false","interacts with","3f795849e5ab98c40f875a580004f9f7_eukaryote (interacts with) 8c4947f4462ed1efbb71564b6c9aa0cb_bacteria"
