Cor,CorrType,EdgeBetweenness,interaction,Pvalue,selected,shared interaction,shared name,partner1,partner2,Source,Target
-0.2098,Negative,10.29756957420633,interacts with,0.006,False,interacts with,9aecac2abcac69ad5a121dabba570b20_fungi (interacts with) cfad561ce0a5f1aaddf0970d204a1e35_bacteria,9aecac2abcac69ad5a121dabba570b20_fungi,cfad561ce0a5f1aaddf0970d204a1e35_bacteria,0178,0021
-0.2692,Negative,10.45222991550372,interacts with,0.002,False,interacts with,5f279c746c8e0dc1b9305887f0cbae5a_fungi (interacts with) cfad561ce0a5f1aaddf0970d204a1e35_bacteria,5f279c746c8e0dc1b9305887f0cbae5a_fungi,cfad561ce0a5f1aaddf0970d204a1e35_bacteria,0080,0021
-0.2394,Negative,7.519025868994466,interacts with,0.002,False,interacts with,12d11cd730ac7a521601a8c9ef2e3f4c_fungi (interacts with) cfad561ce0a5f1aaddf0970d204a1e35_bacteria,12d11cd730ac7a521601a8c9ef2e3f4c_fungi,cfad561ce0a5f1aaddf0970d204a1e35_bacteria,0081,0021
-0.2178,Negative,9.558733387778334,interacts with,0.002,False,interacts with,f399f80a36b7b63e3071e1397d106116_fungi (interacts with) cfad561ce0a5f1aaddf0970d204a1e35_bacteria,f399f80a36b7b63e3071e1397d106116_fungi,cfad561ce0a5f1aaddf0970d204a1e35_bacteria,0179,0021
-0.1927,Negative,11.705821585157867,interacts with,0.006,False,interacts with,bc4dcedbb783ae6fa7d42e19730bbd6a_fungi (interacts with) cfad561ce0a5f1aaddf0970d204a1e35_bacteria,bc4dcedbb783ae6fa7d42e19730bbd6a_fungi,cfad561ce0a5f1aaddf0970d204a1e35_bacteria,0138,0021
-0.1775,Negative,14.40703900612183,interacts with,0.01,False,interacts with,ff21cdb7dbfc34641ccd2c104ef231e4_fungi (interacts with) cfad561ce0a5f1aaddf0970d204a1e35_bacteria,ff21cdb7dbfc34641ccd2c104ef231e4_fungi,cfad561ce0a5f1aaddf0970d204a1e35_bacteria,0125,0021
-0.2245,Negative,8.198085353229532,interacts with,0.002,False,interacts with,b3975232eebf205eac1abdada382d56b_fungi (interacts with) cfad561ce0a5f1aaddf0970d204a1e35_bacteria,b3975232eebf205eac1abdada382d56b_fungi,cfad561ce0a5f1aaddf0970d204a1e35_bacteria,0181,0021
-0.1722,Negative,11.033417645922231,interacts with,0.008,False,interacts with,cf99988bdff370667debed34ebd3f52a_fungi (interacts with) cfad561ce0a5f1aaddf0970d204a1e35_bacteria,cf99988bdff370667debed34ebd3f52a_fungi,cfad561ce0a5f1aaddf0970d204a1e35_bacteria,0182,0021
-0.2256,Negative,10.859229870962984,interacts with,0.003,False,interacts with,bb0bac95bc47602168f4048966f9be02_fungi (interacts with) cfad561ce0a5f1aaddf0970d204a1e35_bacteria,bb0bac95bc47602168f4048966f9be02_fungi,cfad561ce0a5f1aaddf0970d204a1e35_bacteria,0183,0021
0.3789,Positive,14.00063300726826,interacts with,0.001,False,interacts with,39d163834966cd25a456abec8a6fb0a4_oomycete (interacts with) cfad561ce0a5f1aaddf0970d204a1e35_bacteria,39d163834966cd25a456abec8a6fb0a4_oomycete,cfad561ce0a5f1aaddf0970d204a1e35_bacteria,0082,0021
-0.1902,Negative,10.269360427363289,interacts with,0.02,False,interacts with,cc72eaa86c2be573136acdf59cda9fc3_oomycete (interacts with) cfad561ce0a5f1aaddf0970d204a1e35_bacteria,cc72eaa86c2be573136acdf59cda9fc3_oomycete,cfad561ce0a5f1aaddf0970d204a1e35_bacteria,0083,0021
0.1991,Positive,17.499568550251787,interacts with,0.007,False,interacts with,37203e529004aed13359f59c9e7edad4_oomycete (interacts with) cfad561ce0a5f1aaddf0970d204a1e35_bacteria,37203e529004aed13359f59c9e7edad4_oomycete,cfad561ce0a5f1aaddf0970d204a1e35_bacteria,0209,0021
0.2141,Positive,14.499045507298217,interacts with,0.008,False,interacts with,8d7bfbf1d9cc089639fe484763c3f188_oomycete (interacts with) cfad561ce0a5f1aaddf0970d204a1e35_bacteria,8d7bfbf1d9cc089639fe484763c3f188_oomycete,cfad561ce0a5f1aaddf0970d204a1e35_bacteria,0210,0021
0.2706,Positive,12.734295707460836,interacts with,0.002,False,interacts with,9a72d97ba542c0d4c87ab583eb06188b_oomycete (interacts with) cfad561ce0a5f1aaddf0970d204a1e35_bacteria,9a72d97ba542c0d4c87ab583eb06188b_oomycete,cfad561ce0a5f1aaddf0970d204a1e35_bacteria,0184,0021
-0.3407,Negative,12.9703553765715,interacts with,0.001,False,interacts with,5a7fabdfc2b1915ca336712e300eb727_eukaryote (interacts with) cfad561ce0a5f1aaddf0970d204a1e35_bacteria,5a7fabdfc2b1915ca336712e300eb727_eukaryote,cfad561ce0a5f1aaddf0970d204a1e35_bacteria,0127,0021
-0.1897,Negative,12.7967820532613,interacts with,0.024,False,interacts with,99318de41dd49424cad9bf4501ab86ce_eukaryote (interacts with) cfad561ce0a5f1aaddf0970d204a1e35_bacteria,99318de41dd49424cad9bf4501ab86ce_eukaryote,cfad561ce0a5f1aaddf0970d204a1e35_bacteria,0128,0021
0.4217,Positive,11.933788787380276,interacts with,0.001,False,interacts with,2a260e6160f0ac4a2e115072d5b0cd0f_eukaryote (interacts with) cfad561ce0a5f1aaddf0970d204a1e35_bacteria,2a260e6160f0ac4a2e115072d5b0cd0f_eukaryote,cfad561ce0a5f1aaddf0970d204a1e35_bacteria,0213,0021
0.2483,Positive,12.175872626419622,interacts with,0.001,False,interacts with,6f658d24895b04231f6e654762669b72_eukaryote (interacts with) cfad561ce0a5f1aaddf0970d204a1e35_bacteria,6f658d24895b04231f6e654762669b72_eukaryote,cfad561ce0a5f1aaddf0970d204a1e35_bacteria,0091,0021
-0.1698,Negative,25.971014851126515,interacts with,0.046,False,interacts with,0b01e4d6558506012d0e1eaf493a5ded_eukaryote (interacts with) cfad561ce0a5f1aaddf0970d204a1e35_bacteria,0b01e4d6558506012d0e1eaf493a5ded_eukaryote,cfad561ce0a5f1aaddf0970d204a1e35_bacteria,0246,0021
0.2531,Positive,10.411791078312651,interacts with,0.002,False,interacts with,416ebed6f40ce92fda977416ca373220_eukaryote (interacts with) cfad561ce0a5f1aaddf0970d204a1e35_bacteria,416ebed6f40ce92fda977416ca373220_eukaryote,cfad561ce0a5f1aaddf0970d204a1e35_bacteria,0094,0021
-0.3182,Negative,8.776560649565802,interacts with,0.001,False,interacts with,5c71206f2fadd330c5295bb2b8e24c9d_eukaryote (interacts with) cfad561ce0a5f1aaddf0970d204a1e35_bacteria,5c71206f2fadd330c5295bb2b8e24c9d_eukaryote,cfad561ce0a5f1aaddf0970d204a1e35_bacteria,0140,0021
0.1841,Positive,9.595060628255954,interacts with,0.012,False,interacts with,6a93161d8c0b6e9c9d636325ba9ebcae_eukaryote (interacts with) cfad561ce0a5f1aaddf0970d204a1e35_bacteria,6a93161d8c0b6e9c9d636325ba9ebcae_eukaryote,cfad561ce0a5f1aaddf0970d204a1e35_bacteria,0187,0021
0.1491,Positive,11.481947430458506,interacts with,0.037,False,interacts with,18f83f1b38e7d46908c0805e2c1960e4_eukaryote (interacts with) cfad561ce0a5f1aaddf0970d204a1e35_bacteria,18f83f1b38e7d46908c0805e2c1960e4_eukaryote,cfad561ce0a5f1aaddf0970d204a1e35_bacteria,0217,0021
-0.1929,Negative,12.134707533429651,interacts with,0.005,False,interacts with,a76ff1e570245a93affb4ac8a7e97b5a_eukaryote (interacts with) cfad561ce0a5f1aaddf0970d204a1e35_bacteria,a76ff1e570245a93affb4ac8a7e97b5a_eukaryote,cfad561ce0a5f1aaddf0970d204a1e35_bacteria,0149,0021
0.1394,Positive,9.94741304499248,interacts with,0.039,False,interacts with,2c401f46914cf5a8f8728ec0a8b78fe9_eukaryote (interacts with) cfad561ce0a5f1aaddf0970d204a1e35_bacteria,2c401f46914cf5a8f8728ec0a8b78fe9_eukaryote,cfad561ce0a5f1aaddf0970d204a1e35_bacteria,0095,0021
-0.2227,Negative,11.249949600769476,interacts with,0.002,False,interacts with,7b3f8ac4cc1c569e824043a8fc99c323_eukaryote (interacts with) cfad561ce0a5f1aaddf0970d204a1e35_bacteria,7b3f8ac4cc1c569e824043a8fc99c323_eukaryote,cfad561ce0a5f1aaddf0970d204a1e35_bacteria,0130,0021
-0.2879,Negative,12.286929592693951,interacts with,0.001,False,interacts with,6f5d3bfd51485fbd9a71c476a19b3241_eukaryote (interacts with) cfad561ce0a5f1aaddf0970d204a1e35_bacteria,6f5d3bfd51485fbd9a71c476a19b3241_eukaryote,cfad561ce0a5f1aaddf0970d204a1e35_bacteria,0098,0021
-0.1481,Negative,28.07547858315432,interacts with,0.043,False,interacts with,0d8f0de48c593ab7f865ad167c335347_eukaryote (interacts with) cfad561ce0a5f1aaddf0970d204a1e35_bacteria,0d8f0de48c593ab7f865ad167c335347_eukaryote,cfad561ce0a5f1aaddf0970d204a1e35_bacteria,0220,0021
0.1459,Positive,10.555830394547284,interacts with,0.033,False,interacts with,d7463494a00186665833be74ccdd14a1_eukaryote (interacts with) cfad561ce0a5f1aaddf0970d204a1e35_bacteria,d7463494a00186665833be74ccdd14a1_eukaryote,cfad561ce0a5f1aaddf0970d204a1e35_bacteria,0101,0021
-0.2053,Negative,13.154524819614174,interacts with,0.002,False,interacts with,3c8cb7ae46cf87caa164eb1a31c2ba7d_eukaryote (interacts with) cfad561ce0a5f1aaddf0970d204a1e35_bacteria,3c8cb7ae46cf87caa164eb1a31c2ba7d_eukaryote,cfad561ce0a5f1aaddf0970d204a1e35_bacteria,0190,0021
-0.1784,Negative,17.359168020092806,interacts with,0.014,False,interacts with,5cea4c9d87a8d0134d2b58e91c510d8c_eukaryote (interacts with) cfad561ce0a5f1aaddf0970d204a1e35_bacteria,5cea4c9d87a8d0134d2b58e91c510d8c_eukaryote,cfad561ce0a5f1aaddf0970d204a1e35_bacteria,0102,0021
0.1783,Positive,15.752602229924443,interacts with,0.005,False,interacts with,eb434ae05f7cf08515f5a9eedc7b77b9_bacteria (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,eb434ae05f7cf08515f5a9eedc7b77b9_bacteria,61ee56e0408347b925580754c0228fac_bacteria,0026,0022
0.1349,Positive,19.90523832490909,interacts with,0.034,False,interacts with,bd6595653c85ab4ed0535ca16ddfa7ae_bacteria (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,bd6595653c85ab4ed0535ca16ddfa7ae_bacteria,61ee56e0408347b925580754c0228fac_bacteria,0032,0022
0.1789,Positive,13.719955741800664,interacts with,0.007,False,interacts with,87175665ea2f0ba525a6c4bce5e2d7f2_bacteria (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,87175665ea2f0ba525a6c4bce5e2d7f2_bacteria,61ee56e0408347b925580754c0228fac_bacteria,0034,0022
-0.1949,Negative,23.08837773051929,interacts with,0.002,False,interacts with,427faf4c79ebf8288c8dc1c34cb6273e_bacteria (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,427faf4c79ebf8288c8dc1c34cb6273e_bacteria,61ee56e0408347b925580754c0228fac_bacteria,0035,0022
0.1037,Positive,18.57081719069871,interacts with,0.041,False,interacts with,9f9db7a86cad05f5ce499615c163e8a9_bacteria (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,9f9db7a86cad05f5ce499615c163e8a9_bacteria,61ee56e0408347b925580754c0228fac_bacteria,0041,0022
0.1461,Positive,15.542135564680404,interacts with,0.015,False,interacts with,9193e9a1200e44850cc298b351abbff4_bacteria (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,9193e9a1200e44850cc298b351abbff4_bacteria,61ee56e0408347b925580754c0228fac_bacteria,0223,0022
0.1163,Positive,16.049540988875904,interacts with,0.043,False,interacts with,36f1731173941db493c190a81c67a7cf_bacteria (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,36f1731173941db493c190a81c67a7cf_bacteria,61ee56e0408347b925580754c0228fac_bacteria,0114,0022
0.1137,Positive,16.833960917760905,interacts with,0.039,False,interacts with,dec10876dd1b063c2977675a952e5613_bacteria (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,dec10876dd1b063c2977675a952e5613_bacteria,61ee56e0408347b925580754c0228fac_bacteria,0165,0022
0.2112,Positive,13.448593323843784,interacts with,0.002,False,interacts with,87103294ec0841cff3f2187f1fb565c5_bacteria (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,87103294ec0841cff3f2187f1fb565c5_bacteria,61ee56e0408347b925580754c0228fac_bacteria,0166,0022
0.137,Positive,16.90560624903776,interacts with,0.026,False,interacts with,d734a4cd9718eb47ddf142f884ef1b31_bacteria (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,d734a4cd9718eb47ddf142f884ef1b31_bacteria,61ee56e0408347b925580754c0228fac_bacteria,0168,0022
0.1129,Positive,16.368310598179583,interacts with,0.039,False,interacts with,701694874cb668b3c8b28556d6894c31_bacteria (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,701694874cb668b3c8b28556d6894c31_bacteria,61ee56e0408347b925580754c0228fac_bacteria,0057,0022
0.1231,Positive,13.345341093904665,interacts with,0.039,False,interacts with,de0aa684ed3e574308e5ab48ff90cdb0_bacteria (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,de0aa684ed3e574308e5ab48ff90cdb0_bacteria,61ee56e0408347b925580754c0228fac_bacteria,0169,0022
0.1504,Positive,14.52832666209254,interacts with,0.014,False,interacts with,db088fb981fe23ea98703dd147a9a18a_bacteria (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,db088fb981fe23ea98703dd147a9a18a_bacteria,61ee56e0408347b925580754c0228fac_bacteria,0119,0022
0.1518,Positive,14.940317224498582,interacts with,0.013,False,interacts with,1c4babd5c824cef4804874bbb6b29ab9_bacteria (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,1c4babd5c824cef4804874bbb6b29ab9_bacteria,61ee56e0408347b925580754c0228fac_bacteria,0120,0022
0.1675,Positive,13.285526697047455,interacts with,0.009,False,interacts with,e2b4a9650cb0b33c1220554634223c59_bacteria (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,e2b4a9650cb0b33c1220554634223c59_bacteria,61ee56e0408347b925580754c0228fac_bacteria,0059,0022
0.1614,Positive,17.019096099604916,interacts with,0.014,False,interacts with,c888280c2e60e8d26bba565094256f9b_bacteria (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,c888280c2e60e8d26bba565094256f9b_bacteria,61ee56e0408347b925580754c0228fac_bacteria,0228,0022
0.1142,Positive,11.73897176271197,interacts with,0.038,False,interacts with,a969b7e9ee836c48ee319226ac0aac95_bacteria (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,a969b7e9ee836c48ee319226ac0aac95_bacteria,61ee56e0408347b925580754c0228fac_bacteria,0060,0022
0.1218,Positive,13.999048988837934,interacts with,0.02,False,interacts with,d54ca076b9cf97723c4a8be8304c05e1_bacteria (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,d54ca076b9cf97723c4a8be8304c05e1_bacteria,61ee56e0408347b925580754c0228fac_bacteria,0061,0022
-0.186,Negative,17.290164987224763,interacts with,0.005,False,interacts with,12907f7fde00bb40c358a652d79ffcb6_fungi (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,12907f7fde00bb40c358a652d79ffcb6_fungi,61ee56e0408347b925580754c0228fac_bacteria,0064,0022
-0.1406,Negative,17.273108360338064,interacts with,0.03,False,interacts with,a7139639bff5f1aef5393ef551b3b953_fungi (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,a7139639bff5f1aef5393ef551b3b953_fungi,61ee56e0408347b925580754c0228fac_bacteria,0200,0022
-0.1652,Negative,13.132498182283152,interacts with,0.008,False,interacts with,16010d640ae1f9ef8b46d9778d31166d_fungi (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,16010d640ae1f9ef8b46d9778d31166d_fungi,61ee56e0408347b925580754c0228fac_bacteria,0069,0022
-0.2087,Negative,18.001692481083808,interacts with,0.004,False,interacts with,d4ced3fcf757696111ad371371ff4cce_fungi (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,d4ced3fcf757696111ad371371ff4cce_fungi,61ee56e0408347b925580754c0228fac_bacteria,0072,0022
-0.1222,Negative,21.504075312416894,interacts with,0.047,False,interacts with,25f16fb9e13dc11d9cdb2563441d93ea_fungi (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,25f16fb9e13dc11d9cdb2563441d93ea_fungi,61ee56e0408347b925580754c0228fac_bacteria,0074,0022
0.1414,Positive,15.38799937052123,interacts with,0.024,False,interacts with,4745af0659fd8962bab4c6f134456248_fungi (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,4745af0659fd8962bab4c6f134456248_fungi,61ee56e0408347b925580754c0228fac_bacteria,0122,0022
0.1159,Positive,17.978586119762582,interacts with,0.041,False,interacts with,886658e8f5f92525a3beccfa72774999_fungi (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,886658e8f5f92525a3beccfa72774999_fungi,61ee56e0408347b925580754c0228fac_bacteria,0230,0022
0.1806,Positive,17.408934851086,interacts with,0.016,False,interacts with,92b9c83064618f3fa4cc6f518011a93f_fungi (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,92b9c83064618f3fa4cc6f518011a93f_fungi,61ee56e0408347b925580754c0228fac_bacteria,0075,0022
-0.1638,Negative,18.74844213407294,interacts with,0.011,False,interacts with,573058e00737be3571135b4901715a5b_fungi (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,573058e00737be3571135b4901715a5b_fungi,61ee56e0408347b925580754c0228fac_bacteria,0077,0022
0.1747,Positive,17.455365675713303,interacts with,0.009,False,interacts with,2b58ac3373c047a1eebbf7a75e2e0552_fungi (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,2b58ac3373c047a1eebbf7a75e2e0552_fungi,61ee56e0408347b925580754c0228fac_bacteria,0124,0022
-0.1196,Negative,17.411849609370567,interacts with,0.043,False,interacts with,b3975232eebf205eac1abdada382d56b_fungi (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,b3975232eebf205eac1abdada382d56b_fungi,61ee56e0408347b925580754c0228fac_bacteria,0181,0022
0.1339,Positive,16.13149110652139,interacts with,0.022,False,interacts with,45b5a9d374f7fdde8ee02d381737f261_fungi (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,45b5a9d374f7fdde8ee02d381737f261_fungi,61ee56e0408347b925580754c0228fac_bacteria,0126,0022
0.1198,Positive,16.41529390824738,interacts with,0.044,False,interacts with,99f992144830d91fd450ab2e67bcead5_fungi (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,99f992144830d91fd450ab2e67bcead5_fungi,61ee56e0408347b925580754c0228fac_bacteria,0243,0022
-0.188,Negative,15.943401196926285,interacts with,0.002,False,interacts with,99318de41dd49424cad9bf4501ab86ce_eukaryote (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,99318de41dd49424cad9bf4501ab86ce_eukaryote,61ee56e0408347b925580754c0228fac_bacteria,0128,0022
-0.1747,Negative,21.805232215706923,interacts with,0.008,False,interacts with,2a50651b2cbc9fc60afae81923de86d5_eukaryote (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,2a50651b2cbc9fc60afae81923de86d5_eukaryote,61ee56e0408347b925580754c0228fac_bacteria,0212,0022
-0.1664,Negative,15.17336848811681,interacts with,0.014,False,interacts with,cdfb9490b3e043a9832cbace39b2d3fb_eukaryote (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,cdfb9490b3e043a9832cbace39b2d3fb_eukaryote,61ee56e0408347b925580754c0228fac_bacteria,0089,0022
0.1255,Positive,16.18572246514396,interacts with,0.036,False,interacts with,d6e7187575c837cc355b39cb4c72f1b7_eukaryote (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,d6e7187575c837cc355b39cb4c72f1b7_eukaryote,61ee56e0408347b925580754c0228fac_bacteria,0139,0022
-0.1257,Negative,13.933359196080286,interacts with,0.048,False,interacts with,5c343c81c74e215e2ed7a0d3d2e29e21_eukaryote (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,5c343c81c74e215e2ed7a0d3d2e29e21_eukaryote,61ee56e0408347b925580754c0228fac_bacteria,0254,0022
-0.1443,Negative,35.45603248448616,interacts with,0.028,False,interacts with,850f9456f23d337e109baafd956b54d6_eukaryote (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,850f9456f23d337e109baafd956b54d6_eukaryote,61ee56e0408347b925580754c0228fac_bacteria,0258,0022
0.1188,Positive,19.72236386768973,interacts with,0.032,False,interacts with,d56db645940d7263cd904f96f3e2258f_eukaryote (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,d56db645940d7263cd904f96f3e2258f_eukaryote,61ee56e0408347b925580754c0228fac_bacteria,0142,0022
0.1179,Positive,20.65363329480977,interacts with,0.046,False,interacts with,91c3f629154e7e2466f51389b363e66c_eukaryote (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,91c3f629154e7e2466f51389b363e66c_eukaryote,61ee56e0408347b925580754c0228fac_bacteria,0253,0022
0.1183,Positive,17.18105806179621,interacts with,0.026,False,interacts with,5c75a20582098b0c984ca0046fc10d75_eukaryote (interacts with) 61ee56e0408347b925580754c0228fac_bacteria,5c75a20582098b0c984ca0046fc10d75_eukaryote,61ee56e0408347b925580754c0228fac_bacteria,0103,0022
-0.1609,Negative,10.266018740792044,interacts with,0.039,False,interacts with,520fe6acd695f8e09998c6746855e420_bacteria (interacts with) f4b9d485eddb4c75564e197d92e91abd_bacteria,520fe6acd695f8e09998c6746855e420_bacteria,f4b9d485eddb4c75564e197d92e91abd_bacteria,0024,0023
-0.2028,Negative,11.166667658031042,interacts with,0.005,False,interacts with,3ade6fe2d83cee514a202e7c8237dc14_bacteria (interacts with) f4b9d485eddb4c75564e197d92e91abd_bacteria,3ade6fe2d83cee514a202e7c8237dc14_bacteria,f4b9d485eddb4c75564e197d92e91abd_bacteria,0025,0023
0.1548,Positive,18.78758003386593,interacts with,0.036,False,interacts with,41701e0adab2a616c9ee9b352beca639_bacteria (interacts with) f4b9d485eddb4c75564e197d92e91abd_bacteria,41701e0adab2a616c9ee9b352beca639_bacteria,f4b9d485eddb4c75564e197d92e91abd_bacteria,0111,0023
-0.154,Negative,11.479008260844882,interacts with,0.036,False,interacts with,eb434ae05f7cf08515f5a9eedc7b77b9_bacteria (interacts with) f4b9d485eddb4c75564e197d92e91abd_bacteria,eb434ae05f7cf08515f5a9eedc7b77b9_bacteria,f4b9d485eddb4c75564e197d92e91abd_bacteria,0026,0023
-0.2284,Negative,8.238768455441473,interacts with,0.002,False,interacts with,c0136f74153f1adf7ea7091baa9525d8_bacteria (interacts with) f4b9d485eddb4c75564e197d92e91abd_bacteria,c0136f74153f1adf7ea7091baa9525d8_bacteria,f4b9d485eddb4c75564e197d92e91abd_bacteria,0028,0023
0.3073,Positive,8.77093570802175,interacts with,0.001,False,interacts with,54693a9cf3c76c547dc9b56b6e9b266f_bacteria (interacts with) f4b9d485eddb4c75564e197d92e91abd_bacteria,54693a9cf3c76c547dc9b56b6e9b266f_bacteria,f4b9d485eddb4c75564e197d92e91abd_bacteria,0029,0023
-0.2564,Negative,10.277381097880385,interacts with,0.001,False,interacts with,f26613069d47c75ba35ac6e391427f1d_bacteria (interacts with) f4b9d485eddb4c75564e197d92e91abd_bacteria,f26613069d47c75ba35ac6e391427f1d_bacteria,f4b9d485eddb4c75564e197d92e91abd_bacteria,0030,0023
