Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
7c80c47362b9c8abadc1002c0e98ce21	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Rhizoctonia;s__Rhizoctonia_sp;sh__SH1131025.09FU	0.8840851541978768
dd9158bb6e7bb3b3153c07fd6512e7cb	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Mycocentrospora;s__Mycocentrospora_sp;sh__SH1010439.09FU	0.9823500157922286
228f3cd62dcd0e0ca5e463f2342f1f82	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Thanatephorus;s__Thanatephorus_sp;sh__SH1183644.09FU	0.9032942747147736
80b80353fc3466591fe9f374d3247610	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH0961026.09FU	0.9189597018021533
007761694cceb108c141cce8750b23b5	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;s__Dioszegia_crocea;sh__SH1004042.09FU	0.9997287905049189
55d3ffaf20a40a432de7989e6d6d5a00	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_sp;sh__SH0994209.09FU	0.9999947271495448
059b93cc8dd76ba3036ac92eaeb645ef	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH0960943.09FU	0.9999808026497725
c0a6013edcd750f053a34cc2e955055c	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidiaceae_gen_Incertae_sedis;s__Leucosporidiaceae_sp;sh__SH1294805.09FU	0.9999738488149386
25f16fb9e13dc11d9cdb2563441d93ea	k__Fungi	0.9999983656004654
3086b3d9e3d80a9f54b29bb8bc511e0e	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.8150048836574146
109773c4adef81ba7a837a8347716d96	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae;g__Calloria;s__Calloria_sp;sh__SH0961043.09FU	0.9676105715583007
6e8d35bf49e2c48d329439e9c31b6e2d	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp;sh__SH0258093.09FU	0.9999999899552421
9b4a5e825b446ee0dbc514dea5955589	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Volucrispora;s__Volucrispora_sp;sh__SH0100062.09FU	0.9520364456818547
8e1e1c5242e5934b8be47d60e5c2ca8c	k__Fungi;p__Ascomycota	0.7661032865387225
feaca0edcf1a23c916e8a5a15e251c00	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Saccotheciaceae;g__Aureobasidium;s__Aureobasidium_pullulans	0.98263965857856
84b78558c3c317566a13f29ab950da23	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Melanommataceae	0.9415854629633649
