Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
dd5f24d5450b9558cfbb34a6118b261b	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium;s__Leucosporidium_intermedium;sh__SH1294876.09FU	0.9965038713273155
92b9c83064618f3fa4cc6f518011a93f	k__Fungi;p__Ascomycota	0.7458356090764916
fbc4fbb958a10c002c56c3f99cb120fc	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Helotiales_gen_Incertae_sedis;s__Helotiales_sp;sh__SH1080864.09FU	0.9985960652565743
fdddd326f3df76ac8c2c25a6e588f192	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Phacidiales;f__Phacidiaceae	0.9999864864663895
bc4dcedbb783ae6fa7d42e19730bbd6a	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium;s__Leucosporidium_fragarium;sh__SH1294861.09FU	0.9784228530112448
48e08dfd182147deda9746e69ac7de9c	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Saccotheciaceae;g__Aureobasidium;s__Aureobasidium_pullulans	0.9627886328731166
cef54d0801526df541015b73e8606140	k__Fungi;p__Ascomycota	0.7014428204918776
40976735a604d37d55abab84b0c798e9	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	0.8139992393895746
32682b5d4776ab452e601f07b25374ed	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Stemphylium	0.9999175768912048
4d4e15ad5ccccb21987dda14cf406398	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Calyptella;s__Calyptella_capula;sh__SH1054946.09FU	0.9425946647426952
9ac4f0beeec8cd755192f30271a57c80	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora	0.7759777686139931
413c5ebc0e7f62b4aef551f953ed25c2	Unassigned	0.4946549367358719
3db3a405c60486cd0b1ed23e59f7216e	k__Stramenopila;p__Oomycota;c__Oomycetes;o__Pythiales;f__Pythiaceae	0.9393189689095514
4b063d5e518d5e8fd26a9275c1011edb	k__Fungi	0.8049733410955654
51445e54100f7095bbaaf66d1e82849b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Neostagonospora;s__Neostagonospora_elegiae;sh__SH1692028.09FU	0.8004847288068857
5042fdb3ef9dbd390e1be43c887970e2	k__Stramenopila;p__Oomycota;c__Oomycetes;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_porri;sh__SH1176395.09FU	0.9969585142426347
ec7348d700414ac88a81216819e52a7b	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Chrysozymaceae;g__Chrysozymaceae_gen_Incertae_sedis;s__Chrysozymaceae_sp;sh__SH1147757.09FU	0.9999999999799769
72f3e41d364c1953a073b2a612a29ce1	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;sh__SH1320976.09FU	0.916556640264458
0737244f6deaaba713db6812f58253b2	k__Fungi;p__Ascomycota	0.8484592824738142
32edaed1a095b9ac2bf7c009f5f39bc8	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidiaceae_gen_Incertae_sedis;s__Ceratobasidiaceae_sp;sh__SH1147241.09FU	0.755677640293519
155c19e4c11141e53d51e2a60eec9de0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Rhizoctonia;s__Rhizoctonia_sp;sh__SH1131025.09FU	0.9331389653611195
8e2b509d3cb532c09ef60e2575635070	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Discinellaceae	0.9999546449508214
f9ae4de0b3c10eebe2fc6d1933a79a2c	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae;g__Calloria;s__Calloria_sp;sh__SH0961043.09FU	0.9130765374987583
40bbedf513be5e5051a9a9abecbd8d53	Unassigned	0.4470105514258531
de2b63dd5c74533b44869b84c5c1ef40	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Septoria	0.8767602307687704
76a38908a5b5d3b40c533d20ea12de2e	Unassigned	0.7775338296896216
391d2ebdaa15965eec8de3986617aeee	k__Viridiplantae;p__Chlorophyta;c__Chlorophyceae;o__Chlamydomonadales;f__Coccomyxaceae;g__Coccomyxa;s__Coccomyxa_subellipsoidea;sh__SH1031440.09FU	0.9997132250298787
b227eb2fe078d23d5ef4fffbd28ba5dc	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Verrucariales;f__Verrucariales_fam_Incertae_sedis;g__Verrucariales_gen_Incertae_sedis;s__Verrucariales_sp;sh__SH1145605.09FU	0.8696854312486039
d06d74ead8009df331f9a2f210b66b89	k__Stramenopila;p__Oomycota;c__Oomycetes;o__Pythiales;f__Pythiaceae;g__Pythium	0.9996325453748987
715ec337e84b963dbc9328ed1e7e275b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidium;s__Ceratobasidium_cereale;sh__SH1223780.09FU	0.9997898956182961
