Feature ID	Confidence	Domain	Phylum	Class	Order	Family	Genus	Species	Origin	Kingdom	Supergroup	Division	Subdivision
42373b41a8af698b0bf48617bcee5cb5_fungi	0.997401511831058		Basidiomycota	Agaricomycetes	Polyporales	Steccherinaceae	Junghuhnia	Junghuhnia_nandinae	UNITE	Fungi			
424d7177969bcc4d85271b36c1c3da6b_fungi	0.9754991290900198		Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Microcera	Microcera_rubra	UNITE	Fungi			
42519de286b9519acc7885287c4f9d83_fungi	0.9985463789413165		Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Pleosporales_gen_Incertae_sedis	Pleosporales_sp	UNITE	Fungi			
4288c012efc22e749f8b61f49e96d20b_fungi	0.7615507309693789		Ascomycota	Taphrinomycetes	Taphrinales	Protomycetaceae	Protomyces	Protomyces_inouyei	UNITE	Fungi			
43cd8aa60774d42d944ef80df1902ec2_fungi	0.9999076935216408		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
43d815578f4bd2a0c953b485ad4e9f36_fungi	0.9995484969200553		Basidiomycota	Agaricomycetes	Agaricales	Radulomycetaceae	Aphanobasidium	Aphanobasidium_sp	UNITE	Fungi			
43ff2c48c896cf8922e29e06052ece68_fungi	0.9893286024409866		Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Beauveria	Beauveria_sp	UNITE	Fungi			
440cde3efb00665cebe8ade22725a476_fungi	0.877414136719587		Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Sebacina	Sebacina_sp	UNITE	Fungi			
44441d2c5a78c95adf6b4b2414e86d1d_fungi	0.8574776645810624		Ascomycota						UNITE	Fungi			
444761d6e5243e86fddd5801403b5c5a_fungi	0.9999999999998235								UNITE	Fungi			
447ef2e022722ec6099928bfaf878b65_fungi	0.8873710095045989		Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Sistotrema	Sistotrema_sp	UNITE	Fungi			
453ef5b368c97f48a62ca96dabfe3e29_fungi	0.840237801423445								UNITE	Fungi			
454fe17778855301a78e688501894b35_fungi	0.8863120166909142		Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis	Dothideomycetes_fam_Incertae_sedis	Pseudoarthrographis	Pseudoarthrographis_sp	UNITE	Fungi			
470f3a44276383f7a55b7c1ef8e57746_fungi	0.985656915243519		Basidiomycota	Tremellomycetes	Tremellales	Tremellales_fam_Incertae_sedis	Tremellales_gen_Incertae_sedis	Tremellales_sp	UNITE	Fungi			
474c5b7312e4726010e0a978ddcb5522_fungi	0.9996265475099406		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
47ccd0dcaed39c397a20ca3a3a9883f7_fungi	0.9977588760731673		Ascomycota	Dothideomycetes	Pleosporales	Pseudolophiotremataceae	Pseudolophiotrema	Pseudolophiotrema_elymicola	UNITE	Fungi			
480e961fc38afc9e089040f2ec1f1b9f_fungi	0.9827862755265803		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Comoclathris	Comoclathris_spartii	UNITE	Fungi			
4a16450459f318b5447ec31d437673a0_fungi	0.9995563303242087		Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Ramalina	Ramalina_subfarinacea	UNITE	Fungi			
4a5bf87c6fd3bd23b5998bc8c94adc0c_fungi	0.8302540534528327		Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi_sp	UNITE	Fungi			
4a7264715f28661221ec220487f7aebf_fungi	0.7659079452380411								UNITE	Fungi			
4aa447a2b0e1b0940f3396eda16c18dd_fungi	0.8551123905932363		Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriales_fam_Incertae_sedis	Chaetothyriales_gen_Incertae_sedis	Chaetothyriales_sp	UNITE	Fungi			
4bbb9402366434074fed074091051278_fungi	0.9999958949574208		Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Bulleraceae_gen_Incertae_sedis	Bulleraceae_sp	UNITE	Fungi			
4bd004a35f7e9199ee039cab155df552_fungi	0.9936846749548499		Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrocybe	Hygrocybe_sp	UNITE	Fungi			
4c2b01d1f7e43162eaee13ca62dbf537_fungi	0.8957341669295243		Ascomycota	Leotiomycetes	Helotiales				UNITE	Fungi			
4caee881d51553a913f22aa81f2becad_fungi	0.7596092730489957		Basidiomycota	Agaricomycetes	Sistotremastrales	Sistotremastraceae	Sistotremastrum	Sistotremastrum_suecicum	UNITE	Fungi			
4d17c6c41592fb72bbf686c510f34140_fungi	0.9999995435675164		Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	Oidiodendron_sp	UNITE	Fungi			
4e32ee5d14f1a2ebebb0d07abe227b28_fungi	0.982630019152774		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
50b2d37d200f8dddaeeab56ddacc338a_fungi	0.7187109836288176								UNITE	Fungi			
510856e859357b5413850c0305e1e6d9_fungi	0.9841145670638862		Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_palmioleophila	UNITE	Fungi			
5121d3f2c570278b6ca9ab2b58f9029d_fungi	0.9987624691668949		Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Bjerkandera	Bjerkandera_adusta	UNITE	Fungi			
5299f8cc9b335897fffa621d624888a8_fungi	0.9264170052821025		Ascomycota						UNITE	Fungi			
537b628e2328537868ec4d587e5689f7_fungi	0.9804559259395922								UNITE	Fungi			
53b7cc0e0ba90c2a2cbc77dc1071a6e7_fungi	0.9997001611023375		Blastocladiomycota	Blastocladiomycetes	Blastocladiales	Catenariaceae	Catenaria	Catenaria_anguillulae	UNITE	Fungi			
542407a064e4e99b8f1aa25975a63063_fungi	0.9996064739812993		Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae			UNITE	Fungi			
5453d11b5edb953ad1104fc20b12ac96_fungi	0.9951453556625678		Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Muriphaeosphaeria	Muriphaeosphaeria_viburni	UNITE	Fungi			
55a84a3d2f5aa86cf055e09580860d8f_fungi	0.99536245072052		Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Cistella	Cistella_sp	UNITE	Fungi			
569a9dd897b669f71c6e174d12752848_fungi	0.9969735328625278		Ascomycota	Ascomycota_cls_Incertae_sedis	Ascomycota_ord_Incertae_sedis	Ascomycota_fam_Incertae_sedis	Ascomycota_gen_Incertae_sedis	Ascomycota_sp	UNITE	Fungi			
56b37c3195070e691712858cb63e0afb_fungi	0.9999997026625793		Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeriaceae_gen_Incertae_sedis	Phaeosphaeriaceae_sp	UNITE	Fungi			
56c3c985d5d25be46668ac798c10f622_fungi	0.8593253550159478		Ascomycota	Sordariomycetes	Sordariomycetes_ord_Incertae_sedis	Sordariomycetes_fam_Incertae_sedis	Sordariomycetes_gen_Incertae_sedis	Sordariomycetes_sp	UNITE	Fungi			
5708b3076e6e9b704ec0ce0a7c7bc352_fungi	0.9091405509303129		Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	Rozellomycota_sp	UNITE	Fungi			
57e650a80b57fee9c8da5b13aa96727c_fungi	0.9964076267784574		Basidiomycota	Ustilaginomycetes	Urocystidales	Urocystidaceae	Urocystis	Urocystis_colchici	UNITE	Fungi			
59529b6060370096df4df2deeef92de2_fungi	0.9985974678492708		Ascomycota	Dothideomycetes	Myriangiales	Myriangiaceae	Myriangium	Myriangium_sp	UNITE	Fungi			
5a92af49e9a9b7c5ea1b05adff4561b4_fungi	0.9974981733004963		Chytridiomycota	Chytridiomycota_cls_Incertae_sedis	Chytridiomycota_ord_Incertae_sedis	Chytridiomycota_fam_Incertae_sedis	Chytridiomycota_gen_Incertae_sedis	Chytridiomycota_sp	UNITE	Fungi			
5a99436b36124a8752caefdc3c9e5988_fungi	0.8316986430546175		Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Ophiocordycipitaceae_gen_Incertae_sedis	Ophiocordycipitaceae_sp	UNITE	Fungi			
5b2796dcb939567b586346bb6fa9b2e6_fungi	0.9877117133832516		Ascomycota	Lecanoromycetes	Lecideales	Lecideaceae	Porpidia	Porpidia_sp	UNITE	Fungi			
5c0410adb2897843e0973e2ff8cfb38f_fungi	0.7845164055528191		Basidiomycota	Agaricomycetes	Auriculariales	Exidiaceae			UNITE	Fungi			
5c2bfbd99ae0cc76071ba91921fa2d16_fungi	0.9809563140323767		Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Ramalina	Ramalina_farinacea	UNITE	Fungi			
5ceec9d334dc663a5ec04020420692db_fungi	0.9999216994229123		Basidiomycota	Agaricomycetes	Russulales	Russulales_fam_Incertae_sedis	Russulales_gen_Incertae_sedis	Russulales_sp	UNITE	Fungi			
5cff739fe69cefcaa5c650568ac689c8_fungi	0.9716414052006241		Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi_sp	UNITE	Fungi			
5d92f4ed22cf13bdcd1b307793fec651_fungi	0.9999827411460739								UNITE	Fungi			
5f81e513eea88eb8919af125e40b0e26_fungi	0.9999682126704137		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
6119c5b35f6a97485d376506c40e6c80_fungi	0.7868699638824431								UNITE	Fungi			
61744db2c9121b2cc8d5edfd983fb3bd_fungi	0.9938610346216575		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
619742f4e14198db631f33738f15fd8b_fungi	0.7145709146294055		Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium	Verticillium_sp	UNITE	Fungi			
62387b695dfba2fa2067e072def1a70a_fungi	0.9998545900270643		Ascomycota	Dothideomycetes	Pleosporales	Pleomassariaceae	Tumularia	Tumularia_sp	UNITE	Fungi			
6425cc3ab0c2d8d05af5d3fc7e51feca_fungi	0.9999052425730408		Cercozoa	Cercozoa_cls_Incertae_sedis	Cercozoa_ord_Incertae_sedis	Cercozoa_fam_Incertae_sedis	Cercozoa_gen_Incertae_sedis	Cercozoa_sp	UNITE	Rhizaria			
64a8493f87275dcb5b63c3f0ccf9a266_fungi	0.7805518218145227		Ascomycota						UNITE	Fungi			
6520edc6ad2429583e3263a1a8c0fc70_fungi	0.9743822454473604		Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis				UNITE	Fungi			
66023e965dd5b9028b4582610be67a19_fungi	0.999999614646146		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
6725d2c6263bdfbeecaa321b5ef878d3_fungi	0.9999999993522124		Ascomycota	Dothideomycetes	Capnodiales	Dissoconiaceae	Globoramichloridium	Globoramichloridium_indicum	UNITE	Fungi			
677e07dd610fd8a87604b442452b2a13_fungi	0.700899033677825		Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	Dioszegia_sp	UNITE	Fungi			
6914c6d0f77a09005489c36a4f448c15_fungi	0.9999328315891831		Ascomycota	Sordariomycetes	Sordariales				UNITE	Fungi			
6b4f849a1b55345b4a93d78d80486825_fungi	0.7574077335512426		Basidiomycota						UNITE	Fungi			
6bbe72d89901e011ca086ee9338164e4_fungi	0.8026954061602106		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
6c49f30446087181d40c1b034b8ff4be_fungi	0.861938442338765		Ascomycota						UNITE	Fungi			
6c624da4584d2ae4eccc79a695d781d5_fungi	0.7137684122345754		Cercozoa	Cercozoa_cls_Incertae_sedis	Cercozoa_ord_Incertae_sedis	Cercozoa_fam_Incertae_sedis	Cercozoa_gen_Incertae_sedis	Cercozoa_sp	UNITE	Rhizaria			
6e9af11cadf77b73dffd3cca889ac267_fungi	0.9897984421106634		Cercozoa	Cercozoa_cls_Incertae_sedis	Cercozoa_ord_Incertae_sedis	Cercozoa_fam_Incertae_sedis	Cercozoa_gen_Incertae_sedis	Cercozoa_sp	UNITE	Rhizaria			
6faa3434041e3415d474fa2452f41d1c_fungi	0.8394875369486804		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
6fd60d6bccd892c0b6fa0fafd0d5e86f_fungi	0.9978606349693424		Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidiaceae_gen_Incertae_sedis	Ceratobasidiaceae_sp	UNITE	Fungi			
7093f00fb27494a1ec721620dfdd4807_fungi	0.9999999677705751		Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi_sp	UNITE	Fungi			
7394d7b1f91a7d6896c2545b0e00c908_fungi	0.9999999863597272								UNITE	Fungi			
73cb0379ba6f5525d3750ab9635e74b5_fungi	0.70825060848671		Ascomycota	Sordariomycetes					UNITE	Fungi			
73d65806efb10b52420c3fb5b05b5d4f_fungi	0.9929039231544529		Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Atheliaceae_gen_Incertae_sedis	Atheliaceae_sp	UNITE	Fungi			
74bc50deab1aa1bd9d18e95944a3ff85_fungi	0.8062933905948244								UNITE	Fungi			
75694accef02e6bb5bdf0b0b3a971621_fungi	0.9519914920796853		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
770e7217588ec7b2beaf897f577c61f5_fungi	0.9292652713286639		Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi_sp	UNITE	Fungi			
775620d50fd6ea3cdf013460e26c7c2b_fungi	0.7241834382294804		Chytridiomycota	Lobulomycetes	Lobulomycetales	Lobulomycetales_fam_Incertae_sedis	Lobulomycetales_gen_Incertae_sedis	Lobulomycetales_sp	UNITE	Fungi			
78434cfedf2fbccb499f86d2f1176d4a_fungi	0.7009871754343525		Basidiomycota	Agaricomycetes	Hymenochaetales	Tubulicrinaceae	Tubulicrinis	Tubulicrinis_sp	UNITE	Fungi			
7869aa9f988f933a32eee15efcee4aa9_fungi	0.9999973693559168		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
789bf58ac83cc4602521130156f8cfca_fungi	0.9924079293770718		Ascomycota	Sordariomycetes	Phomatosporales	Phomatosporaceae	Phomatospora	Phomatospora_sp	UNITE	Fungi			
799df58cb66bfac63496d6b191f9ab5d_fungi	0.977040668478759		Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora_sp	UNITE	Fungi			
7eacabc92a487f1ab3e5ffc82d8c87a4_fungi	0.999960940464978		Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi_sp	UNITE	Fungi			
7f28e504c6c2809b766b7da3e06728fb_fungi	0.8278375271069353		Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Pezicula	Pezicula_sp	UNITE	Fungi			
7f397da8ad0b83ccc85bcd5fb8313b83_fungi	0.754049968777252		Basidiomycota	Agaricomycetes	Auriculariales	Exidiaceae	Basidiodendron	Basidiodendron_sp	UNITE	Fungi			
8039fcbd45b9b499754586b1896d67fc_fungi	0.9008494427036249		Ascomycota						UNITE	Fungi			
80475e56ec9ed561bccbb7cb0dfba12f_fungi	0.8379755214150567		Ascomycota	Dothideomycetes	Capnodiales	Capnodiales_fam_Incertae_sedis	Arthrocatena	Arthrocatena_sp	UNITE	Fungi			
807f1cc88436f6b1294f2de1fddc170a_fungi	0.9259923773546629		Rozellomycota	Rozellomycotina_cls_Incertae_sedis	GS08	GS08_fam_Incertae_sedis	GS08_gen_Incertae_sedis	GS08_sp	UNITE	Fungi			
80ef0133e3d0133045f1aa2f8dc44b21_fungi	0.8919990275648831								UNITE	Fungi			
818c99b4b93d171ccf82b6af4503c349_fungi	0.947240727316637		Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Phlyctema	Phlyctema_phoenicis	UNITE	Fungi			
8243831247fc3600a8d4ff13321b3bc7_fungi	0.9991250890072666		Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_candida	UNITE	Fungi			
825686af5debbcc4b44779ffcfabe38f_fungi	0.9999989428869088		Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi_sp	UNITE	Fungi			
83c221496885f30bc92d2bdc695951c3_fungi	0.7974182779923595		Basidiomycota	Cystobasidiomycetes	Cyphobasidiales	Cyphobasidiales_fam_Incertae_sedis	Cyphobasidiales_gen_Incertae_sedis	Cyphobasidiales_sp	UNITE	Fungi			
83ed390e6f1297e058f8a9bdf3b845f2_fungi	0.9704658673754698		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
8551a923d8ce49b9db54353fef6d4eb9_fungi	0.9999995396059644		Basidiomycota	Agaricomycetes	Trechisporales	Trechisporales_fam_Incertae_sedis	Trechisporales_gen_Incertae_sedis	Trechisporales_sp	UNITE	Fungi			
8556db5b70862f6dc0d68529ac3a9c86_fungi	0.7398304760365915		Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae			UNITE	Fungi			
866ffa505a7f2e41afabb12213b8e275_fungi	0.999999999493383		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
8983b3ae69c58036d892f8ae7629d0a8_fungi	0.8979172216967294		Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Schizoxylon	Schizoxylon_berkeleyanum	UNITE	Fungi			
8a182a21a23ebce21e2afe48de604dc2_fungi	0.884814973661766		Basidiomycota	Agaricomycetes	Agaricales	Radulomycetaceae	Aphanobasidium	Aphanobasidium_pseudotsugae	UNITE	Fungi			
8ae8a2781a9e9e8c4abb473bad91c357_fungi	0.7608142619731568		Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Pseudosigmoidea	Pseudosigmoidea_alnicola	UNITE	Fungi			
8bb0659cbbe340c0ed99aa35b642e9ba_fungi	0.9947900035789855		Ascomycota	Ascomycota_cls_Incertae_sedis	Ascomycota_ord_Incertae_sedis	Ascomycota_fam_Incertae_sedis	Ascomycota_gen_Incertae_sedis	Ascomycota_sp	UNITE	Fungi			
8bb79b01267a5433d098b1af1e6d0044_fungi	0.91513314486227		Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	Dioszegia_sp	UNITE	Fungi			
8bd81fcb02003dbc3193cf94f3a2a935_fungi	0.9659381905685567		Ascomycota	Dothideomycetes					UNITE	Fungi			
8bf097ff22316e739244d3382b370a17_fungi	0.9112089686132546		Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Helotiales_gen_Incertae_sedis	Helotiales_sp	UNITE	Fungi			
8d53ea5059c401078e91e0e99ef9782a_fungi	0.9999251497758374		Basidiomycota	Agaricomycetes	Agaricomycetes_ord_Incertae_sedis	Agaricomycetes_fam_Incertae_sedis	Agaricomycetes_gen_Incertae_sedis	Agaricomycetes_sp	UNITE	Fungi			
8d563d23eebf3a66c7d0f74ec94c829f_fungi	0.9984641313184774		Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Subulicystidium		UNITE	Fungi			
8ebaf69ed07f469bd8f8a87bf6ecb28c_fungi	0.999725300054204								UNITE	Fungi			
8fb9321a59c8b296dfb0bd8b7da29a90_fungi	0.9999989164738751		Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Absconditonia	Absconditonia_rubra	UNITE	Fungi			
8fbd4a8c1117cfd4683dffff737cae20_fungi	0.7548879954825429		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia		UNITE	Fungi			
8fc273f90bce4087fcd764bfa87c5c8b_fungi	0.7782117845376568		Ascomycota	Leotiomycetes	Helotiales				UNITE	Fungi			
8fecde1cb69a83ee68ef6ec75dfca56b_fungi	0.774049421107163								UNITE	Fungi			
901e0c2e59df7ede6cea93c8e3e831a3_fungi	0.9998433275165413								UNITE	Fungi			
91a88dc5f15a840d4c280cdaa75fbc24_fungi	0.9385548546622694		Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	Papiliotrema_flavescens	UNITE	Fungi			
91c8ec11a1812c78b1fb1adb4f6f7e1c_fungi	0.999945780040575		Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi_sp	UNITE	Fungi			
920967d7c68776ba8643e9f9a9d330f3_fungi	0.9979292088863156		Chytridiomycota	Chytridiomycota_cls_Incertae_sedis	Chytridiomycota_ord_Incertae_sedis	Chytridiomycota_fam_Incertae_sedis	Chytridiomycota_gen_Incertae_sedis	Chytridiomycota_sp	UNITE	Fungi			
9222d99a33c1f12591e00e9b801d9d98_fungi	0.8213319347660303								UNITE	Fungi			
9269b3d5e9016ba79e5f900d138b254d_fungi	0.805388188980471		Rozellomycota	Rozellomycotina_cls_Incertae_sedis	GS08	GS08_fam_Incertae_sedis	GS08_gen_Incertae_sedis	GS08_sp	UNITE	Fungi			
9308cea6cdada867e581cb554cc6f31e_fungi	0.9997504041354996		Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Polycauliona	Polycauliona_candelaria	UNITE	Fungi			
938d0ed405b2f049f9c6886185c5b641_fungi	0.9814240159492904		Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella	Rhinocladiella_sp	UNITE	Fungi			
9409b1ff0bcf96a73dca3d72642506de_fungi	0.9988527530538166		Basidiomycota	Agaricomycetes	Agaricomycetes_ord_Incertae_sedis	Agaricomycetes_fam_Incertae_sedis	Agaricomycetes_gen_Incertae_sedis	Agaricomycetes_sp	UNITE	Fungi			
944ee9c4f3903006b11cd11802745982_fungi	0.8013015747769581		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
949c51f51f93ed376b4e57d0f6e807fa_fungi	0.9999178102720632		Basidiomycota	Exobasidiomycetes	Entylomatales	Entylomataceae	Tilletiopsis	Tilletiopsis_washingtonensis	UNITE	Fungi			
94af5a4f32bed265939bf20929649a3a_fungi	0.9982301563013076		Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia		UNITE	Fungi			
94bc2664442be1951551d47398eed9f2_fungi	0.9458154592089552		Ascomycota						UNITE	Fungi			
95521f60ebd4ab736f1184ba18d528f7_fungi	0.9999998399157292		Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Pleosporales_gen_Incertae_sedis	Pleosporales_sp	UNITE	Fungi			
964789868b201a9fe77e6c3b1ac53caf_fungi	0.9920663123829834		Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Saccharomycetales_gen_Incertae_sedis	Saccharomycetales_sp	UNITE	Fungi			
967001a80d7fb33dbbff32527bef781b_fungi	0.727284503975386		Basidiomycota	Tremellomycetes	Tremellales				UNITE	Fungi			
978925600737cce631fda36c1badebeb_fungi	0.9999686088805432		Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Pleosporales_gen_Incertae_sedis	Pleosporales_sp	UNITE	Fungi			
97f228066f75848058ed3ce4daf07510_fungi	0.9999938239610211		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
97fe16f55e3cc3a88c9df7f07602aad7_fungi	0.7017347470015962								UNITE	Fungi			
9b00e8859d4f0792ccc3e8d95de05a29_fungi	0.7947659520694479		Ascomycota						UNITE	Fungi			
9b0148dac1a805327607b42df12f8759_fungi	0.9122791995967354		Ascomycota	Ascomycota_cls_Incertae_sedis	Ascomycota_ord_Incertae_sedis	Ascomycota_fam_Incertae_sedis	Ascomycota_gen_Incertae_sedis	Ascomycota_sp	UNITE	Fungi			
9b51de04b2e24da2969f904c2a245bec_fungi	0.9793613468400948		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
9df09d61a14b9050aded0fefbb02ce28_fungi	0.9999759152613719		Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella	Hannaella_zeae	UNITE	Fungi			
9dfde03e28daef9894376c807f59c1e3_fungi	0.7202127039471139								UNITE	Fungi			
