Node1	Node2	Pvalue	Cor	CorrType
a4496dfdf6cfe898e6e51cec293e31ef_bacteria	44753606b01dd5d899e0c372598c574c_bacteria	0.016	0.1672	Positive
0fcb5a5bdacde5be7714f3ec7f1658cb_bacteria	44753606b01dd5d899e0c372598c574c_bacteria	0.001	0.319	Positive
4745af0659fd8962bab4c6f134456248_fungi	44753606b01dd5d899e0c372598c574c_bacteria	0.033	0.1457	Positive
cb7f33c9ab6b6cc48e850692a6e57201_bacteria	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.013	-0.1684	Negative
c256985cf7f385fa0e158aac9692f64d_bacteria	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.003	0.2353	Positive
8d7bfbf1d9cc089639fe484763c3f188_oomycete	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.01	-0.192	Negative
99318de41dd49424cad9bf4501ab86ce_eukaryote	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.004	0.2233	Positive
1f97c28f91d9a257362352f7c2958eb5_eukaryote	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.002	-0.2226	Negative
cb7f33c9ab6b6cc48e850692a6e57201_bacteria	ed6fcc3e0305e5fa551e1c67f33c1226_bacteria	0.001	0.2875	Positive
6b9ca3313d241ab32629d7d007bfa458_bacteria	ed6fcc3e0305e5fa551e1c67f33c1226_bacteria	0.006	0.2193	Positive
0fcb5a5bdacde5be7714f3ec7f1658cb_bacteria	ed6fcc3e0305e5fa551e1c67f33c1226_bacteria	0.035	-0.1352	Negative
9fc26e6596f0b0189c6b268cc4d8d67b_fungi	ed6fcc3e0305e5fa551e1c67f33c1226_bacteria	0.023	-0.171	Negative
a4830ec2beeeeaef48f6d7f401df4241_fungi	ed6fcc3e0305e5fa551e1c67f33c1226_bacteria	0.022	-0.1862	Negative
12907f7fde00bb40c358a652d79ffcb6_fungi	ed6fcc3e0305e5fa551e1c67f33c1226_bacteria	0.022	-0.1841	Negative
89206af4589b68a36b3313e1be7c6448_fungi	ed6fcc3e0305e5fa551e1c67f33c1226_bacteria	0.03	-0.1641	Negative
9a06988e426d7ef4663c568dcd331ca0_fungi	ed6fcc3e0305e5fa551e1c67f33c1226_bacteria	0.026	-0.1547	Negative
6dec4a7642385d3256e7c0ab2c05366d_fungi	ed6fcc3e0305e5fa551e1c67f33c1226_bacteria	0.008	-0.2036	Negative
007761694cceb108c141cce8750b23b5_fungi	ed6fcc3e0305e5fa551e1c67f33c1226_bacteria	0.01	-0.2129	Negative
c0a6013edcd750f053a34cc2e955055c_fungi	ed6fcc3e0305e5fa551e1c67f33c1226_bacteria	0.031	-0.151	Negative
25f16fb9e13dc11d9cdb2563441d93ea_fungi	ed6fcc3e0305e5fa551e1c67f33c1226_bacteria	0.005	-0.2104	Negative
b5b89cca5a0cb0c01db814cb6f693f9f_fungi	ed6fcc3e0305e5fa551e1c67f33c1226_bacteria	0.014	-0.1934	Negative
5f279c746c8e0dc1b9305887f0cbae5a_fungi	ed6fcc3e0305e5fa551e1c67f33c1226_bacteria	0.008	-0.1932	Negative
8d7bfbf1d9cc089639fe484763c3f188_oomycete	ed6fcc3e0305e5fa551e1c67f33c1226_bacteria	0.001	0.2814	Positive
1f97c28f91d9a257362352f7c2958eb5_eukaryote	ed6fcc3e0305e5fa551e1c67f33c1226_bacteria	0.024	0.165	Positive
d9e763753ea6a20c2a574df095f60580_eukaryote	ed6fcc3e0305e5fa551e1c67f33c1226_bacteria	0.033	0.1474	Positive
6b9ca3313d241ab32629d7d007bfa458_bacteria	cb7f33c9ab6b6cc48e850692a6e57201_bacteria	0.007	0.171	Positive
c256985cf7f385fa0e158aac9692f64d_bacteria	cb7f33c9ab6b6cc48e850692a6e57201_bacteria	0.004	-0.2154	Negative
9fc26e6596f0b0189c6b268cc4d8d67b_fungi	cb7f33c9ab6b6cc48e850692a6e57201_bacteria	0.028	-0.1561	Negative
12907f7fde00bb40c358a652d79ffcb6_fungi	cb7f33c9ab6b6cc48e850692a6e57201_bacteria	0.018	-0.1722	Negative
d4ced3fcf757696111ad371371ff4cce_fungi	cb7f33c9ab6b6cc48e850692a6e57201_bacteria	0.009	-0.1893	Negative
6f919188220b0c82be4439bb63dd189e_fungi	cb7f33c9ab6b6cc48e850692a6e57201_bacteria	0.02	-0.1575	Negative
8d7bfbf1d9cc089639fe484763c3f188_oomycete	cb7f33c9ab6b6cc48e850692a6e57201_bacteria	0.003	0.2486	Positive
1f97c28f91d9a257362352f7c2958eb5_eukaryote	cb7f33c9ab6b6cc48e850692a6e57201_bacteria	0.009	0.1895	Positive
d9e763753ea6a20c2a574df095f60580_eukaryote	cb7f33c9ab6b6cc48e850692a6e57201_bacteria	0.021	0.1688	Positive
a4496dfdf6cfe898e6e51cec293e31ef_bacteria	87175665ea2f0ba525a6c4bce5e2d7f2_bacteria	0.006	0.2287	Positive
89206af4589b68a36b3313e1be7c6448_fungi	87175665ea2f0ba525a6c4bce5e2d7f2_bacteria	0.007	0.2271	Positive
c0a6013edcd750f053a34cc2e955055c_fungi	87175665ea2f0ba525a6c4bce5e2d7f2_bacteria	0.018	0.1717	Positive
25f16fb9e13dc11d9cdb2563441d93ea_fungi	87175665ea2f0ba525a6c4bce5e2d7f2_bacteria	0.013	-0.2148	Negative
84b78558c3c317566a13f29ab950da23_fungi	87175665ea2f0ba525a6c4bce5e2d7f2_bacteria	0.007	-0.2149	Negative
4745af0659fd8962bab4c6f134456248_fungi	87175665ea2f0ba525a6c4bce5e2d7f2_bacteria	0.007	0.2315	Positive
b5b89cca5a0cb0c01db814cb6f693f9f_fungi	87175665ea2f0ba525a6c4bce5e2d7f2_bacteria	0.009	0.1921	Positive
1f97c28f91d9a257362352f7c2958eb5_eukaryote	87175665ea2f0ba525a6c4bce5e2d7f2_bacteria	0.006	0.224	Positive
acc6f82c660def2e2f383dfb4f075933_eukaryote	87175665ea2f0ba525a6c4bce5e2d7f2_bacteria	0.024	-0.192	Negative
e02440bc2cf2fbd51ab6c6a48c297786_fungi	a4496dfdf6cfe898e6e51cec293e31ef_bacteria	0.017	0.166	Positive
007761694cceb108c141cce8750b23b5_fungi	a4496dfdf6cfe898e6e51cec293e31ef_bacteria	0.028	-0.1553	Negative
cd6040e6b124b405e0a57b6b2bc182a8_fungi	a4496dfdf6cfe898e6e51cec293e31ef_bacteria	0.033	-0.1472	Negative
cc72eaa86c2be573136acdf59cda9fc3_oomycete	a4496dfdf6cfe898e6e51cec293e31ef_bacteria	0.001	0.2581	Positive
5a7fabdfc2b1915ca336712e300eb727_eukaryote	a4496dfdf6cfe898e6e51cec293e31ef_bacteria	0.001	0.2591	Positive
850f9456f23d337e109baafd956b54d6_eukaryote	a4496dfdf6cfe898e6e51cec293e31ef_bacteria	0.011	0.1751	Positive
9fc26e6596f0b0189c6b268cc4d8d67b_fungi	6b9ca3313d241ab32629d7d007bfa458_bacteria	0.007	-0.1944	Negative
a4830ec2beeeeaef48f6d7f401df4241_fungi	6b9ca3313d241ab32629d7d007bfa458_bacteria	0.015	-0.1921	Negative
12907f7fde00bb40c358a652d79ffcb6_fungi	6b9ca3313d241ab32629d7d007bfa458_bacteria	0.031	-0.157	Negative
89206af4589b68a36b3313e1be7c6448_fungi	6b9ca3313d241ab32629d7d007bfa458_bacteria	0.038	-0.1443	Negative
e02440bc2cf2fbd51ab6c6a48c297786_fungi	6b9ca3313d241ab32629d7d007bfa458_bacteria	0.05	-0.1338	Negative
9a06988e426d7ef4663c568dcd331ca0_fungi	6b9ca3313d241ab32629d7d007bfa458_bacteria	0.042	-0.1417	Negative
6dec4a7642385d3256e7c0ab2c05366d_fungi	6b9ca3313d241ab32629d7d007bfa458_bacteria	0.047	-0.1466	Negative
007761694cceb108c141cce8750b23b5_fungi	6b9ca3313d241ab32629d7d007bfa458_bacteria	0.014	-0.1815	Negative
c0a6013edcd750f053a34cc2e955055c_fungi	6b9ca3313d241ab32629d7d007bfa458_bacteria	0.05	-0.1245	Negative
b5b89cca5a0cb0c01db814cb6f693f9f_fungi	6b9ca3313d241ab32629d7d007bfa458_bacteria	0.03	-0.1702	Negative
5f279c746c8e0dc1b9305887f0cbae5a_fungi	6b9ca3313d241ab32629d7d007bfa458_bacteria	0.007	-0.2124	Negative
8d7bfbf1d9cc089639fe484763c3f188_oomycete	6b9ca3313d241ab32629d7d007bfa458_bacteria	0.018	0.1641	Positive
6296e399d6b6f58b22cb3ffc96a1bcfe_eukaryote	6b9ca3313d241ab32629d7d007bfa458_bacteria	0.01	0.1742	Positive
d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	c256985cf7f385fa0e158aac9692f64d_bacteria	0.03	-0.1636	Negative
16010d640ae1f9ef8b46d9778d31166d_fungi	c256985cf7f385fa0e158aac9692f64d_bacteria	0.01	-0.1896	Negative
39d163834966cd25a456abec8a6fb0a4_oomycete	c256985cf7f385fa0e158aac9692f64d_bacteria	0.006	0.2077	Positive
8d7bfbf1d9cc089639fe484763c3f188_oomycete	c256985cf7f385fa0e158aac9692f64d_bacteria	0.011	-0.184	Negative
394dace7cd674dc9355c4f64bfada83f_eukaryote	c256985cf7f385fa0e158aac9692f64d_bacteria	0.017	0.173	Positive
1f97c28f91d9a257362352f7c2958eb5_eukaryote	c256985cf7f385fa0e158aac9692f64d_bacteria	0.031	-0.1434	Negative
6296e399d6b6f58b22cb3ffc96a1bcfe_eukaryote	c256985cf7f385fa0e158aac9692f64d_bacteria	0.022	0.1603	Positive
eaa0ba9ff4398edf205048df9a36f578_fungi	0fcb5a5bdacde5be7714f3ec7f1658cb_bacteria	0.037	0.1446	Positive
25f16fb9e13dc11d9cdb2563441d93ea_fungi	0fcb5a5bdacde5be7714f3ec7f1658cb_bacteria	0.038	0.1459	Positive
4745af0659fd8962bab4c6f134456248_fungi	0fcb5a5bdacde5be7714f3ec7f1658cb_bacteria	0.04	0.1243	Positive
a4830ec2beeeeaef48f6d7f401df4241_fungi	9fc26e6596f0b0189c6b268cc4d8d67b_fungi	0.044	0.18	Positive
12907f7fde00bb40c358a652d79ffcb6_fungi	9fc26e6596f0b0189c6b268cc4d8d67b_fungi	0.001	0.3331	Positive
89206af4589b68a36b3313e1be7c6448_fungi	9fc26e6596f0b0189c6b268cc4d8d67b_fungi	0.035	0.1815	Positive
d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	9fc26e6596f0b0189c6b268cc4d8d67b_fungi	0.002	0.2879	Positive
6dec4a7642385d3256e7c0ab2c05366d_fungi	9fc26e6596f0b0189c6b268cc4d8d67b_fungi	0.048	0.1658	Positive
5743cd46a67f26fc2a0a910a35f1b12f_fungi	9fc26e6596f0b0189c6b268cc4d8d67b_fungi	0.004	0.2418	Positive
d4ced3fcf757696111ad371371ff4cce_fungi	9fc26e6596f0b0189c6b268cc4d8d67b_fungi	0.007	0.2399	Positive
007761694cceb108c141cce8750b23b5_fungi	9fc26e6596f0b0189c6b268cc4d8d67b_fungi	0.009	0.2141	Positive
55d3ffaf20a40a432de7989e6d6d5a00_fungi	9fc26e6596f0b0189c6b268cc4d8d67b_fungi	0.037	0.1666	Positive
c0a6013edcd750f053a34cc2e955055c_fungi	9fc26e6596f0b0189c6b268cc4d8d67b_fungi	0.025	0.166	Positive
25f16fb9e13dc11d9cdb2563441d93ea_fungi	9fc26e6596f0b0189c6b268cc4d8d67b_fungi	0.001	0.271	Positive
45072f0f90af585d84d9e8b285570885_fungi	9fc26e6596f0b0189c6b268cc4d8d67b_fungi	0.01	0.2044	Positive
cd6040e6b124b405e0a57b6b2bc182a8_fungi	9fc26e6596f0b0189c6b268cc4d8d67b_fungi	0.011	0.2061	Positive
b5b89cca5a0cb0c01db814cb6f693f9f_fungi	9fc26e6596f0b0189c6b268cc4d8d67b_fungi	0.006	0.236	Positive
5f279c746c8e0dc1b9305887f0cbae5a_fungi	9fc26e6596f0b0189c6b268cc4d8d67b_fungi	0.001	0.3479	Positive
8d7bfbf1d9cc089639fe484763c3f188_oomycete	9fc26e6596f0b0189c6b268cc4d8d67b_fungi	0.011	-0.1992	Negative
3f795849e5ab98c40f875a580004f9f7_eukaryote	9fc26e6596f0b0189c6b268cc4d8d67b_fungi	0.042	-0.1688	Negative
12907f7fde00bb40c358a652d79ffcb6_fungi	a4830ec2beeeeaef48f6d7f401df4241_fungi	0.001	0.3811	Positive
89206af4589b68a36b3313e1be7c6448_fungi	a4830ec2beeeeaef48f6d7f401df4241_fungi	0.001	0.3936	Positive
e02440bc2cf2fbd51ab6c6a48c297786_fungi	a4830ec2beeeeaef48f6d7f401df4241_fungi	0.032	0.1742	Positive
d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	a4830ec2beeeeaef48f6d7f401df4241_fungi	0.033	0.1835	Positive
9a06988e426d7ef4663c568dcd331ca0_fungi	a4830ec2beeeeaef48f6d7f401df4241_fungi	0.007	0.2003	Positive
6dec4a7642385d3256e7c0ab2c05366d_fungi	a4830ec2beeeeaef48f6d7f401df4241_fungi	0.012	0.2078	Positive
d4ced3fcf757696111ad371371ff4cce_fungi	a4830ec2beeeeaef48f6d7f401df4241_fungi	0.003	0.2583	Positive
25f16fb9e13dc11d9cdb2563441d93ea_fungi	a4830ec2beeeeaef48f6d7f401df4241_fungi	0.002	0.2774	Positive
4745af0659fd8962bab4c6f134456248_fungi	a4830ec2beeeeaef48f6d7f401df4241_fungi	0.027	0.1795	Positive
b5b89cca5a0cb0c01db814cb6f693f9f_fungi	a4830ec2beeeeaef48f6d7f401df4241_fungi	0.012	0.196	Positive
8da1ea508fd29598a72e6a69c9fb5bad_fungi	a4830ec2beeeeaef48f6d7f401df4241_fungi	0.003	-0.2331	Negative
5f279c746c8e0dc1b9305887f0cbae5a_fungi	a4830ec2beeeeaef48f6d7f401df4241_fungi	0.047	0.1462	Positive
2b58ac3373c047a1eebbf7a75e2e0552_fungi	a4830ec2beeeeaef48f6d7f401df4241_fungi	0.002	-0.2435	Negative
8d7bfbf1d9cc089639fe484763c3f188_oomycete	a4830ec2beeeeaef48f6d7f401df4241_fungi	0.027	-0.1788	Negative
99318de41dd49424cad9bf4501ab86ce_eukaryote	a4830ec2beeeeaef48f6d7f401df4241_fungi	0.021	0.2045	Positive
487c6b41204a1730dbfcf55f8b8e3dc1_eukaryote	a4830ec2beeeeaef48f6d7f401df4241_fungi	0.008	-0.2284	Negative
89206af4589b68a36b3313e1be7c6448_fungi	12907f7fde00bb40c358a652d79ffcb6_fungi	0.004	0.2561	Positive
d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	12907f7fde00bb40c358a652d79ffcb6_fungi	0.005	0.2438	Positive
9a06988e426d7ef4663c568dcd331ca0_fungi	12907f7fde00bb40c358a652d79ffcb6_fungi	0.032	0.1803	Positive
16010d640ae1f9ef8b46d9778d31166d_fungi	12907f7fde00bb40c358a652d79ffcb6_fungi	0.001	0.3367	Positive
6dec4a7642385d3256e7c0ab2c05366d_fungi	12907f7fde00bb40c358a652d79ffcb6_fungi	0.001	0.5876	Positive
5743cd46a67f26fc2a0a910a35f1b12f_fungi	12907f7fde00bb40c358a652d79ffcb6_fungi	0.001	0.2958	Positive
d4ced3fcf757696111ad371371ff4cce_fungi	12907f7fde00bb40c358a652d79ffcb6_fungi	0.001	0.5105	Positive
007761694cceb108c141cce8750b23b5_fungi	12907f7fde00bb40c358a652d79ffcb6_fungi	0.001	0.3386	Positive
55d3ffaf20a40a432de7989e6d6d5a00_fungi	12907f7fde00bb40c358a652d79ffcb6_fungi	0.001	0.3242	Positive
c0a6013edcd750f053a34cc2e955055c_fungi	12907f7fde00bb40c358a652d79ffcb6_fungi	0.008	0.2246	Positive
25f16fb9e13dc11d9cdb2563441d93ea_fungi	12907f7fde00bb40c358a652d79ffcb6_fungi	0.001	0.3237	Positive
4745af0659fd8962bab4c6f134456248_fungi	12907f7fde00bb40c358a652d79ffcb6_fungi	0.002	0.2569	Positive
45072f0f90af585d84d9e8b285570885_fungi	12907f7fde00bb40c358a652d79ffcb6_fungi	0.001	0.4645	Positive
cd6040e6b124b405e0a57b6b2bc182a8_fungi	12907f7fde00bb40c358a652d79ffcb6_fungi	0.022	0.1939	Positive
b5b89cca5a0cb0c01db814cb6f693f9f_fungi	12907f7fde00bb40c358a652d79ffcb6_fungi	0.002	0.2725	Positive
8da1ea508fd29598a72e6a69c9fb5bad_fungi	12907f7fde00bb40c358a652d79ffcb6_fungi	0.003	-0.2442	Negative
5f279c746c8e0dc1b9305887f0cbae5a_fungi	12907f7fde00bb40c358a652d79ffcb6_fungi	0.007	0.2103	Positive
2b58ac3373c047a1eebbf7a75e2e0552_fungi	12907f7fde00bb40c358a652d79ffcb6_fungi	0.002	-0.2821	Negative
39d163834966cd25a456abec8a6fb0a4_oomycete	eaa0ba9ff4398edf205048df9a36f578_fungi	0.001	0.2708	Positive
394dace7cd674dc9355c4f64bfada83f_eukaryote	eaa0ba9ff4398edf205048df9a36f578_fungi	0.007	0.2378	Positive
487c6b41204a1730dbfcf55f8b8e3dc1_eukaryote	eaa0ba9ff4398edf205048df9a36f578_fungi	0.002	0.2953	Positive
9a06988e426d7ef4663c568dcd331ca0_fungi	89206af4589b68a36b3313e1be7c6448_fungi	0.001	0.5131	Positive
6dec4a7642385d3256e7c0ab2c05366d_fungi	89206af4589b68a36b3313e1be7c6448_fungi	0.001	0.4262	Positive
5743cd46a67f26fc2a0a910a35f1b12f_fungi	89206af4589b68a36b3313e1be7c6448_fungi	0.016	0.2019	Positive
d4ced3fcf757696111ad371371ff4cce_fungi	89206af4589b68a36b3313e1be7c6448_fungi	0.019	0.2014	Positive
007761694cceb108c141cce8750b23b5_fungi	89206af4589b68a36b3313e1be7c6448_fungi	0.003	0.2389	Positive
55d3ffaf20a40a432de7989e6d6d5a00_fungi	89206af4589b68a36b3313e1be7c6448_fungi	0.036	0.164	Positive
c0a6013edcd750f053a34cc2e955055c_fungi	89206af4589b68a36b3313e1be7c6448_fungi	0.001	0.4916	Positive
25f16fb9e13dc11d9cdb2563441d93ea_fungi	89206af4589b68a36b3313e1be7c6448_fungi	0.015	0.1963	Positive
4745af0659fd8962bab4c6f134456248_fungi	89206af4589b68a36b3313e1be7c6448_fungi	0.01	0.217	Positive
45072f0f90af585d84d9e8b285570885_fungi	89206af4589b68a36b3313e1be7c6448_fungi	0.009	0.2212	Positive
b5b89cca5a0cb0c01db814cb6f693f9f_fungi	89206af4589b68a36b3313e1be7c6448_fungi	0.001	0.4781	Positive
6f919188220b0c82be4439bb63dd189e_fungi	89206af4589b68a36b3313e1be7c6448_fungi	0.001	0.3116	Positive
5f279c746c8e0dc1b9305887f0cbae5a_fungi	89206af4589b68a36b3313e1be7c6448_fungi	0.001	0.3892	Positive
c0a6013edcd750f053a34cc2e955055c_fungi	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.038	0.1442	Positive
45072f0f90af585d84d9e8b285570885_fungi	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.015	0.1944	Positive
b5b89cca5a0cb0c01db814cb6f693f9f_fungi	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.033	0.1492	Positive
6f919188220b0c82be4439bb63dd189e_fungi	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.018	0.1766	Positive
5f279c746c8e0dc1b9305887f0cbae5a_fungi	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.036	0.1505	Positive
394dace7cd674dc9355c4f64bfada83f_eukaryote	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.002	0.2677	Positive
5a7fabdfc2b1915ca336712e300eb727_eukaryote	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.002	0.2772	Positive
d9e763753ea6a20c2a574df095f60580_eukaryote	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.014	-0.1884	Negative
9a06988e426d7ef4663c568dcd331ca0_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.031	0.1853	Positive
16010d640ae1f9ef8b46d9778d31166d_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.024	0.2046	Positive
6dec4a7642385d3256e7c0ab2c05366d_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.027	0.2095	Positive
5743cd46a67f26fc2a0a910a35f1b12f_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.012	0.2166	Positive
007761694cceb108c141cce8750b23b5_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.023	0.1705	Positive
55d3ffaf20a40a432de7989e6d6d5a00_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.007	0.2127	Positive
c0a6013edcd750f053a34cc2e955055c_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.02	0.1928	Positive
25f16fb9e13dc11d9cdb2563441d93ea_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.005	0.254	Positive
84b78558c3c317566a13f29ab950da23_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.02	-0.2021	Negative
45072f0f90af585d84d9e8b285570885_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.016	0.2041	Positive
8da1ea508fd29598a72e6a69c9fb5bad_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.018	0.2028	Positive
5f279c746c8e0dc1b9305887f0cbae5a_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.006	0.1937	Positive
2b58ac3373c047a1eebbf7a75e2e0552_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.01	0.2291	Positive
39d163834966cd25a456abec8a6fb0a4_oomycete	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.008	-0.2605	Negative
cc72eaa86c2be573136acdf59cda9fc3_oomycete	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.012	0.2422	Positive
394dace7cd674dc9355c4f64bfada83f_eukaryote	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.048	-0.1928	Negative
6296e399d6b6f58b22cb3ffc96a1bcfe_eukaryote	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.049	-0.1546	Negative
6dec4a7642385d3256e7c0ab2c05366d_fungi	9a06988e426d7ef4663c568dcd331ca0_fungi	0.001	0.409	Positive
007761694cceb108c141cce8750b23b5_fungi	9a06988e426d7ef4663c568dcd331ca0_fungi	0.013	0.2014	Positive
55d3ffaf20a40a432de7989e6d6d5a00_fungi	9a06988e426d7ef4663c568dcd331ca0_fungi	0.006	0.1996	Positive
c0a6013edcd750f053a34cc2e955055c_fungi	9a06988e426d7ef4663c568dcd331ca0_fungi	0.001	0.3698	Positive
25f16fb9e13dc11d9cdb2563441d93ea_fungi	9a06988e426d7ef4663c568dcd331ca0_fungi	0.043	0.1553	Positive
4745af0659fd8962bab4c6f134456248_fungi	9a06988e426d7ef4663c568dcd331ca0_fungi	0.005	0.2249	Positive
45072f0f90af585d84d9e8b285570885_fungi	9a06988e426d7ef4663c568dcd331ca0_fungi	0.009	0.2042	Positive
b5b89cca5a0cb0c01db814cb6f693f9f_fungi	9a06988e426d7ef4663c568dcd331ca0_fungi	0.001	0.535	Positive
6f919188220b0c82be4439bb63dd189e_fungi	9a06988e426d7ef4663c568dcd331ca0_fungi	0.001	0.311	Positive
8da1ea508fd29598a72e6a69c9fb5bad_fungi	9a06988e426d7ef4663c568dcd331ca0_fungi	0.017	0.1848	Positive
5f279c746c8e0dc1b9305887f0cbae5a_fungi	9a06988e426d7ef4663c568dcd331ca0_fungi	0.001	0.3198	Positive
8d7bfbf1d9cc089639fe484763c3f188_oomycete	9a06988e426d7ef4663c568dcd331ca0_fungi	0.031	-0.1555	Negative
6dec4a7642385d3256e7c0ab2c05366d_fungi	16010d640ae1f9ef8b46d9778d31166d_fungi	0.027	0.1933	Positive
5743cd46a67f26fc2a0a910a35f1b12f_fungi	16010d640ae1f9ef8b46d9778d31166d_fungi	0.025	0.1762	Positive
d4ced3fcf757696111ad371371ff4cce_fungi	16010d640ae1f9ef8b46d9778d31166d_fungi	0.001	0.312	Positive
55d3ffaf20a40a432de7989e6d6d5a00_fungi	16010d640ae1f9ef8b46d9778d31166d_fungi	0.026	0.175	Positive
45072f0f90af585d84d9e8b285570885_fungi	16010d640ae1f9ef8b46d9778d31166d_fungi	0.028	0.1846	Positive
39d163834966cd25a456abec8a6fb0a4_oomycete	16010d640ae1f9ef8b46d9778d31166d_fungi	0.024	-0.192	Negative
cc72eaa86c2be573136acdf59cda9fc3_oomycete	16010d640ae1f9ef8b46d9778d31166d_fungi	0.019	0.2055	Positive
5743cd46a67f26fc2a0a910a35f1b12f_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.042	0.1755	Positive
d4ced3fcf757696111ad371371ff4cce_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.001	0.2793	Positive
007761694cceb108c141cce8750b23b5_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.001	0.471	Positive
55d3ffaf20a40a432de7989e6d6d5a00_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.001	0.3945	Positive
c0a6013edcd750f053a34cc2e955055c_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.001	0.364	Positive
25f16fb9e13dc11d9cdb2563441d93ea_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.031	0.1764	Positive
4745af0659fd8962bab4c6f134456248_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.002	0.2737	Positive
45072f0f90af585d84d9e8b285570885_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.001	0.4848	Positive
cd6040e6b124b405e0a57b6b2bc182a8_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.002	0.256	Positive
b5b89cca5a0cb0c01db814cb6f693f9f_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.001	0.4151	Positive
6f919188220b0c82be4439bb63dd189e_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.004	0.2262	Positive
8da1ea508fd29598a72e6a69c9fb5bad_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.048	-0.1631	Negative
5f279c746c8e0dc1b9305887f0cbae5a_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.001	0.2514	Positive
2b58ac3373c047a1eebbf7a75e2e0552_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.037	-0.1835	Negative
99318de41dd49424cad9bf4501ab86ce_eukaryote	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.048	-0.1683	Negative
d4ced3fcf757696111ad371371ff4cce_fungi	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.001	0.3512	Positive
007761694cceb108c141cce8750b23b5_fungi	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.006	0.2241	Positive
55d3ffaf20a40a432de7989e6d6d5a00_fungi	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.009	0.2059	Positive
c0a6013edcd750f053a34cc2e955055c_fungi	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.001	0.2657	Positive
45072f0f90af585d84d9e8b285570885_fungi	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.011	0.2203	Positive
b5b89cca5a0cb0c01db814cb6f693f9f_fungi	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.01	0.2137	Positive
6f919188220b0c82be4439bb63dd189e_fungi	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.004	0.2389	Positive
5f279c746c8e0dc1b9305887f0cbae5a_fungi	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.002	0.2469	Positive
8d7bfbf1d9cc089639fe484763c3f188_oomycete	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.007	-0.2198	Negative
