#OTU ID	DE_erg_inf_Endo_2016_1	DE_erg_inf_Endo_2016_2	DE_erg_uni_Endo_2015_1	DE_erg_uni_Endo_2016_3	DE_erg_uni_Endo_2017_1	DE_erg_uni_Endo_2017_2	DE_erg_uni_Endo_2017_3	DE_ey_inf_Endo_2015_1	DE_ey_inf_Endo_2015_3	DE_ey_inf_Endo_2016_1	DE_ey_inf_Endo_2016_2	DE_ey_uni_Endo_2015_1	DE_ey_uni_Endo_2015_2	DE_ey_uni_Endo_2016_1	DE_ey_uni_Endo_2016_2	DE_ey_uni_Endo_2016_3	DE_ey_uni_Endo_2017_1	DE_ey_uni_Endo_2017_2	DE_jug_inf_Endo_2015_1.2	DE_jug_inf_Endo_2015_2.1	DE_jug_inf_Endo_2015_2.2	DE_jug_inf_Endo_2015_3.2	DE_jug_inf_Endo_2017_1	DE_jug_inf_Endo_2017_2	DE_jug_uni_Endo_2015_3.2	DE_jug_uni_Endo_2016_1.2	DE_jug_uni_Endo_2016_2.1	DE_jug_uni_Endo_2016_2.2	DE_jug_uni_Endo_2016_3.2	DE_jug_uni_Endo_2017_1	DE_jug_uni_Endo_2017_2	DE_jug_uni_Endo_2017_3	DE_k6_uni_Endo_2015_1	DE_k6_uni_Endo_2015_2	DE_k6_uni_Endo_2016_1.2	DE_k6_uni_Endo_2016_2.1	DE_k6_uni_Endo_2017_2	DE_k6_uni_Endo_2017_3	DE_pfn_uni_Endo_2016_1	DE_pfn_uni_Endo_2016_3	DE_pfn_uni_Endo_2017_2	DE_pfn_uni_Endo_2017_3	DE_wh_inf_Endo_2015_2	DE_wh_inf_Endo_2015_3	DE_wh_inf_Endo_2016_1	DE_wh_inf_Endo_2016_2	DE_wh_inf_Endo_2017_1	DE_wh_inf_Endo_2017_2	DE_wh_inf_Endo_2017_3	DE_wh_uni_Endo_2015_1.1	DE_wh_uni_Endo_2016_1	DE_wh_uni_Endo_2016_3	DE_wh_uni_Endo_2017_1	DE_wh_uni_Endo_2017_2	DE_wh_uni_Endo_2017_3	ES_cdc_inf_Endo_2015_1	ES_cdc_inf_Endo_2015_2	ES_cdc_uni_Endo_2015_1	ES_cdc_uni_Endo_2015_2	ES_cdc_uni_Endo_2017_2	ES_cdc_uni_Endo_2017_3	ES_mar_uni_Endo_2015_1	ES_mar_uni_Endo_2015_2	ES_sly_uni_Endo_2015_1	ES_sly_uni_Endo_2015_2	ES_sly_uni_Endo_2015_3	ES_sly_uni_Endo_2017_1	ES_sly_uni_Endo_2017_3	ES_to_uni_Endo_2017_3	FR_ch_uni_Endo_2015_1	FR_ch_uni_Endo_2015_2	FR_ch_uni_Endo_2015_3	FR_la_inf_Endo_2015_1	FR_la_inf_Endo_2015_2	FR_la_inf_Endo_2015_3	FR_la_inf_Endo_2017_1	FR_la_inf_Endo_2017_2	FR_la_inf_Endo_2017_3	FR_la_uni_Endo_2015_2	FR_la_uni_Endo_2017_1	FR_la_uni_Endo_2017_2	SE_kfa_uni_Endo_2015_1	SE_kfa_uni_Endo_2015_2	SE_kfa_uni_Endo_2016_1	SE_kfa_uni_Endo_2016_2	SE_kfa_uni_Endo_2016_3	SE_kfa_uni_Endo_2017_1	SE_kfb_uni_Endo_2015_1	SE_kfb_uni_Endo_2015_2	SE_kfb_uni_Endo_2015_3	SE_kfb_uni_Endo_2016_2	SE_kfb_uni_Endo_2016_3	SE_kfb_uni_Endo_2017_2	SE_kfc_uni_Endo_2015_3	SE_kfc_uni_Endo_2016_1	SE_kfc_uni_Endo_2016_2	SE_kfc_uni_Endo_2016_3	SE_kfc_uni_Endo_2017_1	SE_kfc_uni_Endo_2017_2	SE_kfc_uni_Endo_2017_3	SE_upp_uni_Endo_2015_1	SE_upp_uni_Endo_2015_2	SE_upp_uni_Endo_2015_3	SE_upp_uni_Endo_2016_1	SE_upp_uni_Endo_2016_2	SE_upp_uni_Endo_2017_1	SE_upp_uni_Endo_2017_3
61781934a20bd3368b0737d605f29468_bacteria	3022	0	0	101	107	0	0	0	491	0	671	0	0	85	605	509	0	0	0	0	0	0	0	0	126	0	0	210	89	155	0	0	330	255	0	50	400	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	68	0	0	0	0	0	56	331	0	0	0	0	0	52	140	71	0	0	0	0	0	170	0	598	137	54	0	192	0	0	0	117	805	1844	0	0	0	0	0	0	0	0	0	133	0	907	1851	0	175	465	0	1699	802	3043	0
41e3305635db95437d26c71fbb3e9886_bacteria	1625	0	0	4535	0	0	0	0	98	169	548	389	0	509	801	353	93	0	211	0	0	0	0	0	192	161	161	0	56	438	73	1465	249	111	0	0	4001	0	0	0	0	0	0	0	0	0	0	0	0	54	87	0	415	0	0	109	75	188	167	0	0	139	248	292	143	620	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	69	110	64	0	552	0	0	0	0	0	0	79	119	0	0	0	0	0	0	1065	350	60	3336	525	3019	0
11d0b6aaf61245ed190220edb6779865_bacteria	105	0	0	0	0	0	0	0	207	216	424	0	0	536	308	201	0	0	0	0	0	0	0	0	0	0	68	76	479	73	0	0	403	90	76	184	120	101	0	511	61	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	94	77	0	57	0	0	234	323	56	0	0	0	0	134	359	527	4470	0	0	0	0	0	0	0	0	59	176	0	0	911	0	203	348	0	365	1491	1725	0
0c0605a3c4b75dfc31857a9167487df1_bacteria	363	0	0	447	0	0	0	0	1299	253	582	0	0	2302	334	1040	59	0	0	0	0	0	0	0	95	0	0	0	114	231	50	361	152	330	0	926	1022	81	171	159	286	0	0	0	0	0	0	0	0	0	112	0	73	0	0	0	0	0	0	0	0	0	0	0	0	265	0	0	0	270	382	93	0	167	0	97	684	126	0	0	128	150	182	0	1532	1458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	195	0	122	904	1749	0
5d45291972b34cd7f9c4cd55ca8a95ea_bacteria	0	0	0	778	0	0	67	0	0	0	0	0	0	414	140	97	0	0	0	0	0	0	1771	0	363	0	0	0	0	72	239	1140	0	5585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	901	0	517	0	249	0	0	0	106	0	1128	540	127	0	115	1299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	119	131	0	0	0	1067	0
334a4708e1cedc4f04c44f0f47d2f29e_bacteria	68	0	0	796	0	0	758	75	243	275	1946	0	0	562	285	1068	95	176	0	0	0	0	0	0	137	0	0	0	100	438	80	212	158	110	0	93	286	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	51	0	0	0	140	0	0	0	160	0	0	237	183	0	0	105	138	121	0	0	0	126	67	4449	1620	0	0	0	0	0	241	0	0	198	224	120	0	0	0	695	678	0	75	1556	1495	0
943689dc4b1c713707c1520019c4e91d_bacteria	163	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	78	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	72	75	0	1238	914	0	0	167	0	2735	597	257	0
162bf54549080b290d1ec8b0e6afbc1b_bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	61	0	0	1879	0	0	0	0	104	0	0	0	54	0	0	376	0	0	85	125	0	560	441	224	0
d0c26a44a7a8b6ee4ba716861fc44da2_bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	589	0	0	0	0	0	0	0	0	238	0	0	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2598	0	0	0	0	0	0	0	0	0	0	0	571	0	0	0	0	0	112	0	0	0	0	0	625	245	0	151	339	0	846	1172	881	0
c4e15ee4c6a6debb8ef308d21e737e8e_bacteria	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	341	208	511	0	0	0	0	0	0	0	0	59	0	0	0	0	0	170	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	202	0	0	5085	0	60	0	0	0	162	0	97	265	1308	754	441	2728	0	428	1043	0	1093	2253	861	0
