Node1	Node2	Pvalue	Cor	CorrType
f7f2a2faaaee104be5ea5a7d5484aacf_fungi	eaa0ba9ff4398edf205048df9a36f578_fungi	0.004	0.2111	Positive
2b58ac3373c047a1eebbf7a75e2e0552_fungi	eaa0ba9ff4398edf205048df9a36f578_fungi	0.038	-0.1533	Negative
39d163834966cd25a456abec8a6fb0a4_oomycete	eaa0ba9ff4398edf205048df9a36f578_fungi	0.011	0.2152	Positive
37203e529004aed13359f59c9e7edad4_oomycete	eaa0ba9ff4398edf205048df9a36f578_fungi	0.04	0.1326	Positive
d61cd1d4bdad6e7320c6df304a2c2e5a_eukaryote	eaa0ba9ff4398edf205048df9a36f578_fungi	0.046	0.1594	Positive
2a50651b2cbc9fc60afae81923de86d5_eukaryote	eaa0ba9ff4398edf205048df9a36f578_fungi	0.002	-0.259	Negative
2a260e6160f0ac4a2e115072d5b0cd0f_eukaryote	eaa0ba9ff4398edf205048df9a36f578_fungi	0.006	0.2198	Positive
487c6b41204a1730dbfcf55f8b8e3dc1_eukaryote	eaa0ba9ff4398edf205048df9a36f578_fungi	0.006	0.2228	Positive
070546cd0046c9701f90304909b45ada_eukaryote	eaa0ba9ff4398edf205048df9a36f578_fungi	0.001	0.3217	Positive
6a93161d8c0b6e9c9d636325ba9ebcae_eukaryote	eaa0ba9ff4398edf205048df9a36f578_fungi	0.013	0.1859	Positive
18f83f1b38e7d46908c0805e2c1960e4_eukaryote	eaa0ba9ff4398edf205048df9a36f578_fungi	0.004	0.2133	Positive
bf7b2ad6823dbc87e66f1788437c5437_eukaryote	eaa0ba9ff4398edf205048df9a36f578_fungi	0.003	0.2596	Positive
a654a25725fefee58e879aa11f5011b6_eukaryote	eaa0ba9ff4398edf205048df9a36f578_fungi	0.004	0.2295	Positive
a0026d509095158fccba24e0a4c3ef6e_eukaryote	eaa0ba9ff4398edf205048df9a36f578_fungi	0.002	0.1816	Positive
45c7f51c370529e7a0ec2dab53933053_eukaryote	eaa0ba9ff4398edf205048df9a36f578_fungi	0.006	0.1728	Positive
e3e05f194c5ba7c9e24fbaf65a891e6e_eukaryote	eaa0ba9ff4398edf205048df9a36f578_fungi	0.005	0.2066	Positive
91c3f629154e7e2466f51389b363e66c_eukaryote	eaa0ba9ff4398edf205048df9a36f578_fungi	0.003	0.2482	Positive
737804271196e9ba022de8d2c10afec9_eukaryote	eaa0ba9ff4398edf205048df9a36f578_fungi	0.013	0.1723	Positive
5c75a20582098b0c984ca0046fc10d75_eukaryote	eaa0ba9ff4398edf205048df9a36f578_fungi	0.01	0.1765	Positive
e02440bc2cf2fbd51ab6c6a48c297786_fungi	89206af4589b68a36b3313e1be7c6448_fungi	0.002	0.2465	Positive
38602a6800aaaa7afecb0bb60fbab974_fungi	89206af4589b68a36b3313e1be7c6448_fungi	0.002	0.2705	Positive
d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	89206af4589b68a36b3313e1be7c6448_fungi	0.021	0.2078	Positive
6dec4a7642385d3256e7c0ab2c05366d_fungi	89206af4589b68a36b3313e1be7c6448_fungi	0.011	0.2145	Positive
007761694cceb108c141cce8750b23b5_fungi	89206af4589b68a36b3313e1be7c6448_fungi	0.004	0.2335	Positive
c0a6013edcd750f053a34cc2e955055c_fungi	89206af4589b68a36b3313e1be7c6448_fungi	0.001	0.5772	Positive
92b9c83064618f3fa4cc6f518011a93f_fungi	89206af4589b68a36b3313e1be7c6448_fungi	0.034	-0.1557	Negative
45072f0f90af585d84d9e8b285570885_fungi	89206af4589b68a36b3313e1be7c6448_fungi	0.002	0.2483	Positive
01355d320b33ddf29a77579fe487ee60_fungi	89206af4589b68a36b3313e1be7c6448_fungi	0.021	0.1738	Positive
b5b89cca5a0cb0c01db814cb6f693f9f_fungi	89206af4589b68a36b3313e1be7c6448_fungi	0.001	0.2777	Positive
08abdffc486630512a1123f8c3bdc96c_fungi	89206af4589b68a36b3313e1be7c6448_fungi	0.001	0.2608	Positive
5b2e0204e765d22d745597820f613f8a_fungi	89206af4589b68a36b3313e1be7c6448_fungi	0.028	0.161	Positive
9aecac2abcac69ad5a121dabba570b20_fungi	89206af4589b68a36b3313e1be7c6448_fungi	0.005	0.2141	Positive
f7f2a2faaaee104be5ea5a7d5484aacf_fungi	89206af4589b68a36b3313e1be7c6448_fungi	0.025	0.1666	Positive
2b58ac3373c047a1eebbf7a75e2e0552_fungi	89206af4589b68a36b3313e1be7c6448_fungi	0.032	-0.1648	Negative
893838c627554dd7258f3ac3e024dfe2_fungi	89206af4589b68a36b3313e1be7c6448_fungi	0.02	0.1774	Positive
bc4dcedbb783ae6fa7d42e19730bbd6a_fungi	89206af4589b68a36b3313e1be7c6448_fungi	0.013	0.1712	Positive
cf99988bdff370667debed34ebd3f52a_fungi	89206af4589b68a36b3313e1be7c6448_fungi	0.001	0.2471	Positive
223c70ea1023264b0e955d86276fac55_fungi	89206af4589b68a36b3313e1be7c6448_fungi	0.007	0.1981	Positive
cc72eaa86c2be573136acdf59cda9fc3_oomycete	89206af4589b68a36b3313e1be7c6448_fungi	0.016	0.2068	Positive
5a7fabdfc2b1915ca336712e300eb727_eukaryote	89206af4589b68a36b3313e1be7c6448_fungi	0.037	0.1694	Positive
d61cd1d4bdad6e7320c6df304a2c2e5a_eukaryote	89206af4589b68a36b3313e1be7c6448_fungi	0.002	0.2569	Positive
1f97c28f91d9a257362352f7c2958eb5_eukaryote	89206af4589b68a36b3313e1be7c6448_fungi	0.001	-0.3771	Negative
e0f36c1501288265da47b71dfc9707dd_eukaryote	89206af4589b68a36b3313e1be7c6448_fungi	0.001	-0.3435	Negative
2a50651b2cbc9fc60afae81923de86d5_eukaryote	89206af4589b68a36b3313e1be7c6448_fungi	0.016	-0.1999	Negative
6f658d24895b04231f6e654762669b72_eukaryote	89206af4589b68a36b3313e1be7c6448_fungi	0.016	-0.186	Negative
7cf039e6626761ed4dc865aee7e775a5_eukaryote	89206af4589b68a36b3313e1be7c6448_fungi	0.003	-0.248	Negative
3f795849e5ab98c40f875a580004f9f7_eukaryote	89206af4589b68a36b3313e1be7c6448_fungi	0.038	-0.1703	Negative
070546cd0046c9701f90304909b45ada_eukaryote	89206af4589b68a36b3313e1be7c6448_fungi	0.001	0.3203	Positive
bf7b2ad6823dbc87e66f1788437c5437_eukaryote	89206af4589b68a36b3313e1be7c6448_fungi	0.003	0.2317	Positive
28c42fb75b412baf6c28c32d0ad37e9b_eukaryote	89206af4589b68a36b3313e1be7c6448_fungi	0.003	0.212	Positive
a654a25725fefee58e879aa11f5011b6_eukaryote	89206af4589b68a36b3313e1be7c6448_fungi	0.033	0.1455	Positive
e3e05f194c5ba7c9e24fbaf65a891e6e_eukaryote	89206af4589b68a36b3313e1be7c6448_fungi	0.023	0.1597	Positive
38602a6800aaaa7afecb0bb60fbab974_fungi	a7139639bff5f1aef5393ef551b3b953_fungi	0.045	0.166	Positive
16010d640ae1f9ef8b46d9778d31166d_fungi	a7139639bff5f1aef5393ef551b3b953_fungi	0.002	0.2396	Positive
6dec4a7642385d3256e7c0ab2c05366d_fungi	a7139639bff5f1aef5393ef551b3b953_fungi	0.001	0.3387	Positive
5743cd46a67f26fc2a0a910a35f1b12f_fungi	a7139639bff5f1aef5393ef551b3b953_fungi	0.013	0.1929	Positive
d4ced3fcf757696111ad371371ff4cce_fungi	a7139639bff5f1aef5393ef551b3b953_fungi	0.001	0.3208	Positive
007761694cceb108c141cce8750b23b5_fungi	a7139639bff5f1aef5393ef551b3b953_fungi	0.006	0.2053	Positive
55d3ffaf20a40a432de7989e6d6d5a00_fungi	a7139639bff5f1aef5393ef551b3b953_fungi	0.003	0.2678	Positive
c0a6013edcd750f053a34cc2e955055c_fungi	a7139639bff5f1aef5393ef551b3b953_fungi	0.041	-0.1616	Negative
feaca0edcf1a23c916e8a5a15e251c00_fungi	a7139639bff5f1aef5393ef551b3b953_fungi	0.001	0.3313	Positive
84b78558c3c317566a13f29ab950da23_fungi	a7139639bff5f1aef5393ef551b3b953_fungi	0.001	0.2606	Positive
1bea8020d2c9d588ad86b87a8f8065e8_fungi	a7139639bff5f1aef5393ef551b3b953_fungi	0.003	0.28	Positive
cd6040e6b124b405e0a57b6b2bc182a8_fungi	a7139639bff5f1aef5393ef551b3b953_fungi	0.009	0.1955	Positive
d8f0bf7bd6bfed38440976deac1053de_fungi	a7139639bff5f1aef5393ef551b3b953_fungi	0.002	0.2565	Positive
e13eae7ac33ca345b3e22b971ecb92b4_fungi	a7139639bff5f1aef5393ef551b3b953_fungi	0.001	0.3296	Positive
573058e00737be3571135b4901715a5b_fungi	a7139639bff5f1aef5393ef551b3b953_fungi	0.001	0.3849	Positive
01355d320b33ddf29a77579fe487ee60_fungi	a7139639bff5f1aef5393ef551b3b953_fungi	0.003	0.2376	Positive
3594bd84689e1249077661feb03ed8ba_fungi	a7139639bff5f1aef5393ef551b3b953_fungi	0.012	0.177	Positive
6f919188220b0c82be4439bb63dd189e_fungi	a7139639bff5f1aef5393ef551b3b953_fungi	0.024	0.1836	Positive
47646c283877f7b72d1b9a5199bd45b9_fungi	a7139639bff5f1aef5393ef551b3b953_fungi	0.001	0.2902	Positive
12d11cd730ac7a521601a8c9ef2e3f4c_fungi	a7139639bff5f1aef5393ef551b3b953_fungi	0.022	0.1719	Positive
dcd80134a421ba1ee39910e372a24a74_fungi	a7139639bff5f1aef5393ef551b3b953_fungi	0.002	0.2532	Positive
f399f80a36b7b63e3071e1397d106116_fungi	a7139639bff5f1aef5393ef551b3b953_fungi	0.004	0.2015	Positive
893838c627554dd7258f3ac3e024dfe2_fungi	a7139639bff5f1aef5393ef551b3b953_fungi	0.002	-0.2324	Negative
bc4dcedbb783ae6fa7d42e19730bbd6a_fungi	a7139639bff5f1aef5393ef551b3b953_fungi	0.029	0.1379	Positive
45b5a9d374f7fdde8ee02d381737f261_fungi	a7139639bff5f1aef5393ef551b3b953_fungi	0.006	-0.2048	Negative
99f992144830d91fd450ab2e67bcead5_fungi	a7139639bff5f1aef5393ef551b3b953_fungi	0.034	0.1514	Positive
57d42f67fbd8adfd9984217832ff9085_fungi	a7139639bff5f1aef5393ef551b3b953_fungi	0.012	0.1677	Positive
8d7bfbf1d9cc089639fe484763c3f188_oomycete	a7139639bff5f1aef5393ef551b3b953_fungi	0.019	0.1827	Positive
d61cd1d4bdad6e7320c6df304a2c2e5a_eukaryote	a7139639bff5f1aef5393ef551b3b953_fungi	0.024	-0.1826	Negative
2a260e6160f0ac4a2e115072d5b0cd0f_eukaryote	a7139639bff5f1aef5393ef551b3b953_fungi	0.001	-0.2611	Negative
6f658d24895b04231f6e654762669b72_eukaryote	a7139639bff5f1aef5393ef551b3b953_fungi	0.002	0.244	Positive
5c343c81c74e215e2ed7a0d3d2e29e21_eukaryote	a7139639bff5f1aef5393ef551b3b953_fungi	0.001	0.3608	Positive
6a93161d8c0b6e9c9d636325ba9ebcae_eukaryote	a7139639bff5f1aef5393ef551b3b953_fungi	0.013	0.1763	Positive
18f83f1b38e7d46908c0805e2c1960e4_eukaryote	a7139639bff5f1aef5393ef551b3b953_fungi	0.003	0.2159	Positive
2c401f46914cf5a8f8728ec0a8b78fe9_eukaryote	a7139639bff5f1aef5393ef551b3b953_fungi	0.002	0.2007	Positive
20be67fe93cc9f6528d6aaddacc059f1_eukaryote	a7139639bff5f1aef5393ef551b3b953_fungi	0.002	0.2098	Positive
c42c09f149cbb96ab465fe8b2be206c3_eukaryote	a7139639bff5f1aef5393ef551b3b953_fungi	0.013	-0.1801	Negative
7b3f8ac4cc1c569e824043a8fc99c323_eukaryote	a7139639bff5f1aef5393ef551b3b953_fungi	0.017	-0.1785	Negative
4f8eec0fd883c3c151fb5dce569f8dc0_eukaryote	a7139639bff5f1aef5393ef551b3b953_fungi	0.02	0.1671	Positive
a0026d509095158fccba24e0a4c3ef6e_eukaryote	a7139639bff5f1aef5393ef551b3b953_fungi	0.047	-0.1236	Negative
e3e05f194c5ba7c9e24fbaf65a891e6e_eukaryote	a7139639bff5f1aef5393ef551b3b953_fungi	0.023	-0.1502	Negative
1103cddc21943a0c06c77640d1c2bdae_eukaryote	a7139639bff5f1aef5393ef551b3b953_fungi	0.008	-0.1997	Negative
0d8f0de48c593ab7f865ad167c335347_eukaryote	a7139639bff5f1aef5393ef551b3b953_fungi	0.005	-0.1957	Negative
5c75a20582098b0c984ca0046fc10d75_eukaryote	a7139639bff5f1aef5393ef551b3b953_fungi	0.02	-0.1429	Negative
9561dff2fb67039404a8a5d6c669959c_fungi	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.001	0.2819	Positive
5743cd46a67f26fc2a0a910a35f1b12f_fungi	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.039	0.1483	Positive
007761694cceb108c141cce8750b23b5_fungi	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.009	0.1955	Positive
c0a6013edcd750f053a34cc2e955055c_fungi	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.001	0.3103	Positive
25f16fb9e13dc11d9cdb2563441d93ea_fungi	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.033	0.154	Positive
c99c3c0cde268c3acc40ddb4ca470d52_fungi	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.001	0.316	Positive
54a79d598f2020f796479614425e7ff7_fungi	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.011	0.2058	Positive
01355d320b33ddf29a77579fe487ee60_fungi	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.001	0.297	Positive
b5b89cca5a0cb0c01db814cb6f693f9f_fungi	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.003	0.2357	Positive
5b2e0204e765d22d745597820f613f8a_fungi	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.009	0.1843	Positive
980fd6278b58656a704d9d0db1f6d1fd_fungi	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.003	0.2139	Positive
dcd80134a421ba1ee39910e372a24a74_fungi	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.037	0.1445	Positive
893838c627554dd7258f3ac3e024dfe2_fungi	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.018	0.168	Positive
bc4dcedbb783ae6fa7d42e19730bbd6a_fungi	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.001	0.3079	Positive
b3975232eebf205eac1abdada382d56b_fungi	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.003	0.1963	Positive
cf99988bdff370667debed34ebd3f52a_fungi	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.002	0.2326	Positive
bb0bac95bc47602168f4048966f9be02_fungi	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.007	0.1903	Positive
99318de41dd49424cad9bf4501ab86ce_eukaryote	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.004	0.2166	Positive
1f97c28f91d9a257362352f7c2958eb5_eukaryote	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.045	-0.1562	Negative
cdfb9490b3e043a9832cbace39b2d3fb_eukaryote	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.01	0.1827	Positive
3f795849e5ab98c40f875a580004f9f7_eukaryote	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.009	-0.2009	Negative
09248793722288a010ac7f729c00643e_eukaryote	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.013	0.1864	Positive
5c71206f2fadd330c5295bb2b8e24c9d_eukaryote	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.047	0.1396	Positive
070546cd0046c9701f90304909b45ada_eukaryote	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.006	0.2102	Positive
c42c09f149cbb96ab465fe8b2be206c3_eukaryote	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.027	-0.1383	Negative
4f8eec0fd883c3c151fb5dce569f8dc0_eukaryote	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.019	0.1478	Positive
f02abee84a8b31c4281aa2fb6bd58349_eukaryote	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.015	0.1419	Positive
a654a25725fefee58e879aa11f5011b6_eukaryote	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.001	0.2438	Positive
d56db645940d7263cd904f96f3e2258f_eukaryote	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.045	0.1188	Positive
e3e05f194c5ba7c9e24fbaf65a891e6e_eukaryote	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.027	0.1474	Positive
3c8cb7ae46cf87caa164eb1a31c2ba7d_eukaryote	e02440bc2cf2fbd51ab6c6a48c297786_fungi	0.026	0.1313	Positive
d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	38602a6800aaaa7afecb0bb60fbab974_fungi	0.009	0.2151	Positive
9a06988e426d7ef4663c568dcd331ca0_fungi	38602a6800aaaa7afecb0bb60fbab974_fungi	0.001	0.3695	Positive
6dec4a7642385d3256e7c0ab2c05366d_fungi	38602a6800aaaa7afecb0bb60fbab974_fungi	0.001	0.5298	Positive
5743cd46a67f26fc2a0a910a35f1b12f_fungi	38602a6800aaaa7afecb0bb60fbab974_fungi	0.001	0.2456	Positive
d4ced3fcf757696111ad371371ff4cce_fungi	38602a6800aaaa7afecb0bb60fbab974_fungi	0.001	0.3552	Positive
007761694cceb108c141cce8750b23b5_fungi	38602a6800aaaa7afecb0bb60fbab974_fungi	0.004	0.2634	Positive
55d3ffaf20a40a432de7989e6d6d5a00_fungi	38602a6800aaaa7afecb0bb60fbab974_fungi	0.001	0.3639	Positive
c0a6013edcd750f053a34cc2e955055c_fungi	38602a6800aaaa7afecb0bb60fbab974_fungi	0.001	0.3176	Positive
4745af0659fd8962bab4c6f134456248_fungi	38602a6800aaaa7afecb0bb60fbab974_fungi	0.001	0.4858	Positive
886658e8f5f92525a3beccfa72774999_fungi	38602a6800aaaa7afecb0bb60fbab974_fungi	0.014	0.1608	Positive
45072f0f90af585d84d9e8b285570885_fungi	38602a6800aaaa7afecb0bb60fbab974_fungi	0.001	0.3353	Positive
d8f0bf7bd6bfed38440976deac1053de_fungi	38602a6800aaaa7afecb0bb60fbab974_fungi	0.002	0.263	Positive
e13eae7ac33ca345b3e22b971ecb92b4_fungi	38602a6800aaaa7afecb0bb60fbab974_fungi	0.002	0.233	Positive
b5b89cca5a0cb0c01db814cb6f693f9f_fungi	38602a6800aaaa7afecb0bb60fbab974_fungi	0.002	0.2596	Positive
08abdffc486630512a1123f8c3bdc96c_fungi	38602a6800aaaa7afecb0bb60fbab974_fungi	0.001	0.3486	Positive
6f919188220b0c82be4439bb63dd189e_fungi	38602a6800aaaa7afecb0bb60fbab974_fungi	0.004	0.2412	Positive
7d8361bafb81458a6092cf72051fb8ba_fungi	38602a6800aaaa7afecb0bb60fbab974_fungi	0.001	0.3131	Positive
893838c627554dd7258f3ac3e024dfe2_fungi	38602a6800aaaa7afecb0bb60fbab974_fungi	0.012	0.1883	Positive
45b5a9d374f7fdde8ee02d381737f261_fungi	38602a6800aaaa7afecb0bb60fbab974_fungi	0.003	0.2293	Positive
99f992144830d91fd450ab2e67bcead5_fungi	38602a6800aaaa7afecb0bb60fbab974_fungi	0.002	0.2302	Positive
223c70ea1023264b0e955d86276fac55_fungi	38602a6800aaaa7afecb0bb60fbab974_fungi	0.023	0.1521	Positive
b933526a7568334fcf0481710b741e78_fungi	38602a6800aaaa7afecb0bb60fbab974_fungi	0.001	0.2976	Positive
57d42f67fbd8adfd9984217832ff9085_fungi	38602a6800aaaa7afecb0bb60fbab974_fungi	0.003	0.2159	Positive
8d7bfbf1d9cc089639fe484763c3f188_oomycete	38602a6800aaaa7afecb0bb60fbab974_fungi	0.01	0.2015	Positive
1f97c28f91d9a257362352f7c2958eb5_eukaryote	38602a6800aaaa7afecb0bb60fbab974_fungi	0.004	-0.2425	Negative
cdfb9490b3e043a9832cbace39b2d3fb_eukaryote	38602a6800aaaa7afecb0bb60fbab974_fungi	0.048	-0.1558	Negative
6f658d24895b04231f6e654762669b72_eukaryote	38602a6800aaaa7afecb0bb60fbab974_fungi	0.006	0.2195	Positive
7cf039e6626761ed4dc865aee7e775a5_eukaryote	38602a6800aaaa7afecb0bb60fbab974_fungi	0.046	-0.1534	Negative
d6e7187575c837cc355b39cb4c72f1b7_eukaryote	38602a6800aaaa7afecb0bb60fbab974_fungi	0.046	-0.1341	Negative
850f9456f23d337e109baafd956b54d6_eukaryote	38602a6800aaaa7afecb0bb60fbab974_fungi	0.013	-0.2119	Negative
20be67fe93cc9f6528d6aaddacc059f1_eukaryote	38602a6800aaaa7afecb0bb60fbab974_fungi	0.041	0.133	Positive
a0026d509095158fccba24e0a4c3ef6e_eukaryote	38602a6800aaaa7afecb0bb60fbab974_fungi	0.009	-0.164	Negative
213de685538c4cc8448f4c195612ddb0_eukaryote	38602a6800aaaa7afecb0bb60fbab974_fungi	0.009	0.1833	Positive
1b4ee952b71b2a45e179b9cbb9ecf5ae_eukaryote	38602a6800aaaa7afecb0bb60fbab974_fungi	0.037	0.1354	Positive
3d572774b274de40d5f878929bb68ee9_eukaryote	38602a6800aaaa7afecb0bb60fbab974_fungi	0.001	-0.2087	Negative
9a06988e426d7ef4663c568dcd331ca0_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.001	0.3045	Positive
16010d640ae1f9ef8b46d9778d31166d_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.004	0.2522	Positive
6dec4a7642385d3256e7c0ab2c05366d_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.001	0.403	Positive
d4ced3fcf757696111ad371371ff4cce_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.001	0.3644	Positive
007761694cceb108c141cce8750b23b5_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.012	0.2156	Positive
55d3ffaf20a40a432de7989e6d6d5a00_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.01	0.2049	Positive
c0a6013edcd750f053a34cc2e955055c_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.002	0.2713	Positive
25f16fb9e13dc11d9cdb2563441d93ea_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.014	0.2056	Positive
84b78558c3c317566a13f29ab950da23_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.008	-0.2167	Negative
4745af0659fd8962bab4c6f134456248_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.002	0.2732	Positive
45072f0f90af585d84d9e8b285570885_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.001	0.4317	Positive
1bea8020d2c9d588ad86b87a8f8065e8_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.001	-0.2766	Negative
e13eae7ac33ca345b3e22b971ecb92b4_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.002	-0.2517	Negative
01355d320b33ddf29a77579fe487ee60_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.005	0.227	Positive
b5b89cca5a0cb0c01db814cb6f693f9f_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.004	0.2493	Positive
08abdffc486630512a1123f8c3bdc96c_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.012	0.1778	Positive
9aecac2abcac69ad5a121dabba570b20_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.026	0.1602	Positive
5f279c746c8e0dc1b9305887f0cbae5a_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.031	0.1737	Positive
12d11cd730ac7a521601a8c9ef2e3f4c_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.013	0.1887	Positive
2b58ac3373c047a1eebbf7a75e2e0552_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.011	0.2121	Positive
893838c627554dd7258f3ac3e024dfe2_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.032	0.165	Positive
b3975232eebf205eac1abdada382d56b_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.02	0.1773	Positive
bb0bac95bc47602168f4048966f9be02_fungi	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.023	0.1645	Positive
8d7bfbf1d9cc089639fe484763c3f188_oomycete	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.016	-0.2033	Negative
d61cd1d4bdad6e7320c6df304a2c2e5a_eukaryote	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.007	-0.2206	Negative
1f97c28f91d9a257362352f7c2958eb5_eukaryote	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.014	-0.2101	Negative
e0f36c1501288265da47b71dfc9707dd_eukaryote	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.001	-0.3498	Negative
d9e763753ea6a20c2a574df095f60580_eukaryote	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.036	-0.1827	Negative
7cf039e6626761ed4dc865aee7e775a5_eukaryote	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.002	-0.2618	Negative
d6e7187575c837cc355b39cb4c72f1b7_eukaryote	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.001	-0.2913	Negative
fa5d2b7bc448a32fa9ec8262e24231be_eukaryote	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.01	-0.2225	Negative
09248793722288a010ac7f729c00643e_eukaryote	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.003	-0.217	Negative
416ebed6f40ce92fda977416ca373220_eukaryote	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.012	-0.1973	Negative
6a93161d8c0b6e9c9d636325ba9ebcae_eukaryote	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.004	-0.2102	Negative
18f83f1b38e7d46908c0805e2c1960e4_eukaryote	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.003	-0.2041	Negative
2c401f46914cf5a8f8728ec0a8b78fe9_eukaryote	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.001	-0.2429	Negative
20be67fe93cc9f6528d6aaddacc059f1_eukaryote	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.002	-0.2383	Negative
c42c09f149cbb96ab465fe8b2be206c3_eukaryote	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.013	-0.1982	Negative
7b3f8ac4cc1c569e824043a8fc99c323_eukaryote	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.018	0.1694	Positive
a0026d509095158fccba24e0a4c3ef6e_eukaryote	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.018	-0.1672	Negative
737804271196e9ba022de8d2c10afec9_eukaryote	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.002	-0.2614	Negative
38c850022d0700fa24b06d5dd3f8da40_eukaryote	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.002	-0.2391	Negative
d7463494a00186665833be74ccdd14a1_eukaryote	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.008	-0.1998	Negative
5c75a20582098b0c984ca0046fc10d75_eukaryote	d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	0.022	-0.1558	Negative
16010d640ae1f9ef8b46d9778d31166d_fungi	9561dff2fb67039404a8a5d6c669959c_fungi	0.005	0.2345	Positive
6dec4a7642385d3256e7c0ab2c05366d_fungi	9561dff2fb67039404a8a5d6c669959c_fungi	0.015	0.192	Positive
5743cd46a67f26fc2a0a910a35f1b12f_fungi	9561dff2fb67039404a8a5d6c669959c_fungi	0.001	0.3914	Positive
